 ,Feret,FeretX,FeretY,FeretAngle,MinFeret
742,21.40,1433,749,142.59,2.00
743,4.12,660,1499,104.04,1.00
744,13.93,409,853,68.96,2.11
745,5.83,1039,866,59.04,1.79
746,6.40,1249,248,51.34,2.00
747,18.44,1177,507,77.47,1.97
748,6.32,476,956,161.57,1.96
749,4.12,734,105,165.96,1.00
750,13.34,788,908,102.99,1.97
751,5.83,224,1111,59.04,1.79
752,1.41,220,1118,135.00,1.00
753,5.00,336,1180,36.87,1.79
754,1.41,322,1186,135.00,1.00
755,7.28,385,683,164.05,1.96
756,1.41,402,687,135.00,1.00
757,10.63,1193,1220,138.81,2.03
758,4.24,327,1111,135.00,1.41
759,2.83,331,1114,135.00,1.41
760,15.81,1696,519,108.43,1.94
761,4.12,1597,476,104.04,1.00
762,1.41,1192,1245,135.00,1.00
763,9.22,1778,1127,130.60,2.00
764,14.56,1657,588,105.95,1.94
765,2.24,568,927,153.43,1.00
766,6.71,581,933,153.43,1.79
767,21.93,670,1036,136.85,2.07
768,8.06,659,674,97.13,1.00
769,9.49,839,223,161.57,1.98
770,14.14,900,1367,98.13,1.99
771,19.03,980,164,93.01,1.00
772,16.03,1564,1002,93.58,1.00
773,15.30,1592,591,101.31,1.99
774,12.73,1467,1101,45.00,1.41
775,2.83,1221,1222,45.00,1.41
776,7.21,867,1514,146.31,1.94
777,3.16,1619,1131,108.43,1.00
778,12.08,382,1347,65.56,2.04
779,12.53,1377,933,151.39,1.79
780,19.42,1234,1214,145.49,2.12
781,9.06,1739,484,96.34,1.00
782,5.00,559,875,53.13,1.94
783,1.41,1358,754,135.00,1.00
784,11.05,902,908,174.81,1.00
785,17.00,510,957,151.93,1.79
786,8.06,319,460,150.26,1.79
787,12.53,327,1235,118.61,2.11
788,20.59,891,166,60.95,2.14
789,16.28,1553,754,100.62,1.97
790,18.68,420,327,164.48,1.94
791,5.66,440,1181,135.00,1.41
792,1.41,448,1189,135.00,1.00
793,5.66,529,555,135.00,1.41
794,4.24,1259,942,135.00,1.41
795,2.83,1273,956,135.00,1.41
796,5.66,1526,1010,135.00,1.41
797,2.83,1531,1015,135.00,1.41
798,1.41,1538,1022,135.00,1.00
799,4.24,1761,864,135.00,1.41
800,4.47,1287,995,153.43,1.79
801,2.24,1298,1000,153.43,1.00
802,5.83,1119,932,59.04,1.79
803,11.70,232,391,160.02,2.06
804,21.02,867,546,25.35,2.13
805,17.89,1189,1102,153.43,2.13
806,8.25,1288,899,165.96,1.94
807,8.06,645,695,172.87,1.00
808,10.44,1283,1101,106.70,1.96
809,1.41,1389,812,135.00,1.00
810,1.41,322,1037,135.00,1.00
811,1.41,324,1040,135.00,1.00
812,1.41,325,1042,135.00,1.00
813,5.83,473,104,149.04,1.79
814,19.24,1074,422,152.10,1.79
815,8.54,918,819,69.44,1.94
816,13.60,1397,866,17.10,2.06
817,2.83,363,1276,45.00,1.41
818,9.90,350,1288,45.00,1.41
819,21.93,1630,1099,43.15,2.07
820,11.18,438,1076,116.57,2.13
821,9.49,698,879,71.57,1.94
822,7.28,874,85,15.95,1.94
823,12.37,261,284,165.96,1.99
824,17.26,359,1353,169.99,1.99
825,20.22,1222,1242,171.47,1.99
826,20.81,806,635,125.22,2.13
827,20.81,394,390,144.78,2.13
828,3.16,1246,707,108.43,1.00
829,4.47,664,58,116.57,1.90
830,13.42,831,1412,26.57,1.79
831,5.00,1353,578,143.13,1.79
832,16.28,1745,993,169.38,1.98
833,9.06,593,459,96.34,1.00
834,21.84,651,1062,74.05,1.94
835,21.84,839,588,105.95,1.94
836,14.56,1588,771,74.05,1.94
837,3.16,1587,773,108.43,1.00
838,5.00,460,985,36.87,1.79
839,1.41,1184,1482,135.00,1.00
840,9.22,1183,1494,77.47,1.97
841,13.15,1395,893,171.25,1.99
842,4.12,1411,894,165.96,1.00
843,2.83,1225,243,135.00,1.41
844,7.07,1527,819,98.13,1.00
845,10.05,1527,828,95.71,1.00
846,3.61,541,874,146.31,1.79
847,9.90,881,897,135.00,1.41
848,1.41,1133,1579,135.00,1.00
849,5.00,1142,1585,143.13,1.94
850,6.08,1460,570,99.46,1.00
851,12.08,658,765,114.44,2.04
852,5.83,1219,1520,120.96,1.79
853,8.94,1354,1005,153.43,2.04
854,8.54,1376,551,159.44,2.04
855,16.28,368,370,10.62,1.97
856,18.44,1208,1279,167.47,1.97
857,1.41,1591,982,135.00,1.00
858,22.02,439,1142,129.47,2.11
859,1.41,836,1317,135.00,1.00
860,1.41,834,1321,135.00,1.00
861,1.41,833,1323,135.00,1.00
862,8.94,1038,1460,63.43,1.79
863,1.41,1034,1468,135.00,1.00
864,11.18,295,963,116.57,1.79
865,8.25,590,186,14.04,1.96
866,10.63,628,1232,41.19,2.05
867,15.81,628,305,145.30,2.12
868,14.76,686,738,61.70,2.10
869,8.06,1120,1321,60.26,1.79
870,11.18,1228,660,153.43,2.04
871,3.61,1575,943,123.69,1.79
872,4.47,1580,952,116.57,1.79
873,14.32,1690,843,155.22,2.13
874,8.54,191,561,69.44,1.94
875,8.54,1104,841,110.56,1.94
876,7.28,1131,1446,164.05,1.96
877,11.70,1134,1096,70.02,2.06
878,14.32,1279,1421,77.91,1.97
879,9.22,1334,1222,12.53,1.98
880,3.61,549,1355,146.31,1.79
881,2.83,561,1362,135.00,1.41
882,8.06,589,1547,119.74,2.06
883,7.07,468,961,98.13,1.00
884,6.71,774,905,153.43,1.79
885,7.62,910,1547,113.20,1.90
886,1.41,286,311,135.00,1.00
887,11.40,287,318,105.26,1.97
888,21.38,620,1022,100.78,2.05
889,21.38,714,549,79.22,2.05
890,15.52,1619,605,75.07,2.05
891,8.49,691,855,135.00,1.41
892,7.21,1363,495,123.69,2.00
893,1.41,1370,505,135.00,1.00
894,5.83,1176,275,120.96,1.79
895,8.54,1329,392,69.44,1.90
896,11.05,553,565,174.81,1.00
897,5.00,1339,860,126.87,1.79
898,1.41,408,161,135.00,1.00
899,7.28,1151,1281,74.05,1.94
900,1.41,1184,1482,135.00,1.00
901,9.22,1183,1494,77.47,1.97
902,14.87,1718,560,137.73,2.05
903,5.83,474,502,149.04,1.79
904,5.83,481,724,30.96,1.79
905,5.83,621,782,149.04,1.79
906,14.21,1177,1123,140.71,2.07
907,19.24,1285,778,152.10,1.79
908,16.64,1533,1114,122.74,2.12
909,9.49,1507,736,108.43,1.94
910,4.47,527,1378,116.57,1.79
911,5.66,1624,989,135.00,1.41
912,17.46,1182,287,166.76,1.97
913,6.32,1319,729,108.43,1.90
914,5.00,231,984,53.13,1.79
915,10.00,271,976,126.87,2.03
916,2.83,484,755,45.00,1.41
917,22.02,881,116,129.47,2.11
918,7.81,1184,217,39.81,2.03
919,9.85,395,827,156.04,2.10
920,13.42,312,240,63.43,2.10
921,7.62,516,183,156.80,1.90
922,9.85,615,770,66.04,2.04
923,9.22,692,814,167.47,1.96
924,3.16,707,816,161.57,1.00
925,2.24,1298,1040,153.43,1.00
926,6.32,600,298,18.43,1.96
927,20.62,1200,1287,104.04,2.06
928,8.06,1256,1277,172.87,1.00
929,16.49,497,968,104.04,2.06
930,10.20,1317,295,101.31,1.98
931,10.20,660,104,78.69,1.99
932,3.61,327,286,146.31,1.79
933,10.30,354,442,29.05,1.79
934,4.24,1210,612,45.00,1.41
935,4.47,453,927,116.57,1.90
936,9.49,826,352,18.43,1.94
937,3.61,816,355,33.69,1.79
938,4.47,1018,817,63.43,1.79
939,1.41,1253,715,135.00,1.00
940,6.71,1262,718,153.43,1.90
941,1.41,1391,463,135.00,1.00
942,7.07,1393,465,135.00,1.41
943,4.24,1400,472,135.00,1.41
944,21.02,604,904,92.73,1.00
945,10.05,608,1210,95.71,1.00
946,8.06,607,1222,97.13,1.00
947,20.25,1278,976,122.91,2.12
948,8.25,248,506,104.04,1.94
949,5.00,736,694,53.13,1.94
950,1.41,1235,1055,135.00,1.00
951,1.41,1249,1069,135.00,1.00
952,8.60,1279,1376,54.46,1.94
953,2.24,1121,957,153.43,1.00
954,5.39,1315,1068,21.80,1.90
955,13.45,836,46,48.01,2.06
956,4.47,849,1416,116.57,1.90
957,6.08,1189,742,99.46,1.00
958,6.08,1312,187,170.54,1.00
959,7.62,1075,835,66.80,1.90
960,5.39,1414,586,158.20,1.94
961,7.21,352,589,146.31,1.94
962,7.21,363,597,146.31,1.94
963,11.40,485,1000,37.87,2.03
964,19.21,598,155,141.34,2.11
965,2.83,901,1381,45.00,1.41
966,3.61,289,719,56.31,1.79
967,2.83,287,723,45.00,1.41
968,9.22,298,602,49.40,2.05
969,6.32,402,249,71.57,1.94
970,3.61,399,261,56.31,1.79
971,4.24,1165,1520,135.00,1.41
972,7.81,1170,556,50.19,2.00
973,4.24,1319,598,135.00,1.41
974,9.22,705,1022,12.53,1.97
975,10.77,1073,1476,21.80,1.90
976,21.21,344,1062,135.00,1.41
977,2.83,1740,1035,45.00,1.41
978,1.41,1732,1042,135.00,1.00
979,13.15,319,512,81.25,1.99
980,5.00,226,484,36.87,1.79
981,7.21,634,790,123.69,1.94
982,21.10,1026,568,58.57,2.11
983,5.83,1062,968,59.04,1.79
984,2.24,1112,701,116.57,1.00
985,6.40,1113,704,128.66,1.94
986,3.61,1099,785,123.69,1.79
987,5.39,1100,789,111.80,1.90
988,6.40,1444,477,128.66,1.94
989,7.07,502,760,98.13,1.00
990,2.83,1358,392,135.00,1.41
991,4.24,364,614,45.00,1.41
992,1.41,353,626,135.00,1.00
993,10.82,615,448,146.31,1.94
994,16.64,1215,399,147.26,2.12
995,5.83,1265,114,30.96,1.79
996,16.40,1276,917,142.43,2.00
997,4.24,1344,1198,135.00,1.41
998,2.83,1406,635,45.00,1.41
999,8.60,1052,837,54.46,1.94
1000,14.42,1448,938,123.69,2.09
1001,4.47,458,983,26.57,1.90
1002,5.83,447,987,30.96,1.79
1003,7.28,1349,437,105.95,1.94
1004,6.71,218,573,63.43,2.04
1005,8.06,551,1506,29.74,1.79
1006,13.00,755,386,67.38,2.04
1007,3.61,752,393,56.31,1.79
1008,6.71,956,666,153.43,1.90
1009,8.25,563,1177,104.04,1.97
1010,17.46,640,462,166.76,1.97
1011,13.15,664,1402,8.75,1.99
1012,8.25,877,120,14.04,1.94
1013,6.32,1605,436,108.43,1.94
1014,11.05,473,543,95.19,1.00
1015,11.40,779,715,164.74,1.96
1016,10.20,1262,918,11.31,1.97
1017,7.28,1252,920,15.95,1.94
1018,3.61,365,282,146.31,1.79
1019,12.81,798,1147,51.34,2.03
1020,13.42,1669,1078,63.43,2.10
1021,5.39,334,533,21.80,1.90
1022,1.41,332,533,135.00,1.00
1023,2.24,328,534,153.43,1.00
1024,9.49,318,538,18.43,2.06
1025,7.62,348,1388,66.80,1.94
1026,12.73,531,705,45.00,1.41
1027,12.04,734,1418,131.63,2.05
1028,14.76,988,604,118.30,2.14
1029,3.61,996,619,123.69,1.79
1030,13.89,999,1317,59.74,2.14
1031,7.07,1276,319,98.13,1.00
1032,5.66,1337,861,135.00,1.41
1033,8.60,1386,123,35.54,2.00
1034,10.77,750,183,158.20,2.06
1035,21.10,788,589,31.43,2.11
1036,17.26,566,584,10.01,1.99
1037,6.08,1330,700,170.54,1.00
1038,5.10,1345,700,168.69,1.00
1039,13.42,335,1052,116.57,2.10
1040,20.81,399,1078,144.78,2.13
1041,22.02,543,501,129.47,2.11
1042,20.81,564,1044,35.22,2.13
1043,7.21,752,1394,146.31,1.94
1044,10.77,586,903,21.80,2.04
1045,8.54,1333,112,69.44,1.90
1046,9.85,1329,1274,156.04,2.10
1047,6.71,390,909,153.43,1.90
1048,7.62,468,852,113.20,1.90
1049,6.71,542,1191,153.43,1.90
1050,5.10,1191,196,101.31,1.00
1051,1.41,1190,213,135.00,1.00
1052,2.24,1271,856,116.57,1.00
1053,14.14,787,1104,171.87,1.99
1054,19.42,992,416,101.89,2.05
1055,5.10,995,1405,101.31,1.00
1056,21.10,1185,861,84.56,1.99
1057,4.24,458,1388,45.00,1.41
1058,13.93,464,345,158.96,2.11
1059,3.61,481,1247,123.69,1.79
1060,2.83,649,83,135.00,1.41
1061,5.00,1388,462,143.13,1.79
1062,6.40,1393,466,141.34,2.00
1063,7.21,622,1392,56.31,1.79
1064,5.10,710,948,168.69,1.00
1065,8.54,1082,897,110.56,2.04
1066,5.00,1263,640,53.13,1.79
1067,2.24,1321,829,116.57,1.00
1068,4.24,1353,579,135.00,1.41
1069,6.71,1458,733,116.57,1.79
1070,1.41,1464,746,135.00,1.00
1071,5.39,589,142,111.80,1.94
1072,10.05,851,908,95.71,1.00
1073,9.49,1493,500,108.43,1.96
1074,11.18,836,1599,79.70,1.98
1075,4.47,1483,522,26.57,1.90
1076,14.04,1044,615,94.09,1.00
1077,5.00,1345,728,53.13,1.94
1078,7.07,888,831,135.00,1.41
1079,5.00,1318,305,53.13,1.79
1080,17.46,264,314,23.63,2.15
1081,3.16,515,664,161.57,1.00
1082,1.41,510,666,135.00,1.00
1083,2.24,1397,866,116.57,1.00
1084,6.08,440,731,99.46,1.00
1085,1.41,440,738,135.00,1.00
1086,2.24,1324,886,153.43,1.00
1087,5.10,1335,887,168.69,1.00
1088,20.10,924,934,84.29,1.99
1089,17.46,1045,282,13.24,1.97
1090,9.22,1245,1322,77.47,1.98
1091,13.15,1546,1020,171.25,1.99
1092,21.40,476,924,37.41,2.00
1093,14.87,754,895,132.27,2.07
1094,19.21,1198,868,38.66,2.11
1095,18.79,1418,888,64.80,2.15
1096,1.41,1417,889,135.00,1.00
1097,5.00,1233,1217,36.87,1.79
1098,7.21,1222,1223,33.69,1.79
1099,1.41,1219,1223,135.00,1.00
1100,20.25,363,1161,110.22,1.90
1101,5.83,1715,971,120.96,1.79
1102,5.00,1722,985,126.87,1.79
1103,8.94,513,1052,116.57,2.04
1104,4.24,936,843,45.00,1.41
1105,2.24,1392,1132,153.43,1.00
1106,2.24,1460,648,116.57,1.00
1107,1.41,1498,522,135.00,1.00
1108,2.24,1670,407,116.57,1.00
1109,5.39,368,380,111.80,1.94
1110,15.30,449,540,101.31,1.97
1111,9.22,1151,461,77.47,1.98
1112,7.07,1211,1035,98.13,1.00
1113,11.40,947,691,15.26,1.94
1114,2.83,297,350,135.00,1.41
1115,4.24,582,111,135.00,1.41
1116,20.81,307,976,35.22,2.13
1117,1.41,406,688,135.00,1.00
1118,18.36,675,90,150.64,1.79
1119,12.53,971,440,151.39,1.79
1120,7.07,1290,159,45.00,1.41
1121,3.61,746,49,123.69,1.79
1122,8.54,1182,897,20.56,1.94
1123,7.28,1300,112,105.95,1.97
1124,3.16,376,208,108.43,1.00
1125,15.52,1420,1076,75.07,1.94
1126,2.24,1343,630,116.57,1.00
1127,3.61,320,1118,33.69,1.79
1128,7.07,311,1117,171.87,1.00
1129,21.10,528,364,5.44,1.99
1130,11.05,827,908,95.19,1.00
1131,20.00,307,998,143.13,2.00
1132,21.02,378,588,64.65,2.13
1133,21.40,875,446,52.59,2.00
1134,1.41,1723,610,135.00,1.00
1135,13.00,938,209,22.62,2.04
1136,5.10,811,1322,101.31,1.00
1137,5.00,880,845,36.87,1.79
1138,5.39,1377,291,68.20,1.94
1139,2.83,1448,938,135.00,1.41
1140,1.41,1452,941,135.00,1.00
1141,1.41,1454,943,135.00,1.00
1142,1.41,342,1393,135.00,1.00
1143,5.00,531,95,143.13,1.79
1144,6.71,937,678,63.43,1.79
1145,4.47,1390,91,26.57,1.79
1146,3.61,1380,97,33.69,1.79
1147,3.16,1416,1007,108.43,1.00
1148,21.95,1665,1118,59.93,2.14
1149,1.41,1779,843,135.00,1.00
1150,6.71,1277,684,116.57,1.94
1151,4.47,1283,1062,153.43,1.90
1152,5.39,248,588,68.20,1.90
1153,21.38,400,560,79.22,2.05
1154,21.21,342,456,135.00,1.41
1155,2.83,1396,600,135.00,1.41
1156,1.41,1410,614,135.00,1.00
1157,2.83,354,1381,45.00,1.41
1158,10.82,342,1388,33.69,2.11
1159,11.40,556,117,37.87,2.00
1160,7.62,1252,877,23.20,1.90
1161,2.24,1248,878,153.43,1.00
1162,2.24,1321,829,116.57,1.00
1163,21.10,1738,1006,121.43,2.11
1164,8.06,534,106,97.13,1.00
1165,9.22,1329,227,49.40,2.00
1166,3.61,1655,785,56.31,1.79
1167,6.32,1653,792,71.57,1.90
1168,9.43,283,1267,147.99,2.06
1169,5.39,694,1425,111.80,1.90
1170,11.70,696,1434,109.98,1.94
1171,18.03,718,1092,70.56,1.90
1172,20.00,738,487,126.87,2.00
1173,21.19,464,481,19.29,2.11
1174,15.03,506,1396,176.19,1.00
1175,20.02,1040,359,177.14,1.00
1176,9.22,1200,235,12.53,1.96
1177,8.25,1189,236,14.04,1.96
1178,1.41,1724,833,135.00,1.00
1179,12.81,658,885,51.34,2.07
1180,13.04,852,560,57.53,2.12
1181,6.71,522,753,153.43,1.79
1182,17.89,526,374,116.57,1.79
1183,3.61,1174,328,123.69,1.79
1184,15.65,541,1224,153.43,1.79
1185,17.00,752,157,151.93,1.79
1186,8.94,785,1424,153.43,1.79
1187,7.21,885,1564,123.69,1.79
1188,8.06,1053,1562,119.74,2.04
1189,6.71,1237,878,116.57,1.79
1190,2.83,1327,193,135.00,1.41
1191,5.66,1331,198,135.00,1.41
1192,2.24,563,608,153.43,1.00
1193,6.32,776,836,108.43,1.94
1194,1.41,1662,837,135.00,1.00
1195,16.76,1657,857,72.65,1.94
1196,15.52,1691,1015,104.93,1.94
1197,7.21,579,273,123.69,1.94
1198,2.24,1232,744,153.43,1.00
1199,3.61,1236,745,146.31,1.79
1200,4.47,701,72,116.57,1.79
1201,2.83,704,79,135.00,1.41
1202,7.21,803,691,123.69,1.79
1203,17.03,1431,382,49.76,2.07
1204,4.12,533,1157,165.96,1.00
1205,13.60,543,687,72.90,2.06
1206,2.24,757,1,116.57,1.00
1207,12.65,758,8,108.43,2.06
1208,8.54,255,458,69.44,1.94
1209,6.32,568,1438,18.43,1.96
1210,7.28,650,1392,74.05,1.94
1211,8.25,1435,1060,165.96,1.96
1212,2.24,1515,964,116.57,1.00
1213,6.32,741,52,161.57,1.90
1214,8.60,862,811,144.46,2.00
1215,15.13,1021,1273,82.41,1.99
1216,13.34,1335,381,12.99,1.99
1217,17.46,1370,503,13.24,1.97
1218,5.00,583,1146,36.87,1.79
1219,12.21,642,108,145.01,1.94
1220,8.25,803,77,104.04,1.96
1221,5.00,1168,912,126.87,1.94
1222,5.66,1175,921,135.00,1.41
1223,6.40,1274,1398,51.34,1.94
1224,13.60,1372,450,143.97,2.09
1225,9.85,113,1121,23.96,2.04
1226,6.40,293,1353,128.66,2.00
1227,3.61,315,394,123.69,1.79
1228,4.47,315,1359,63.43,1.90
1229,8.06,630,680,119.74,2.04
1230,14.56,1550,745,74.05,1.94
1231,5.39,1587,999,111.80,1.90
1232,4.47,1591,1010,116.57,1.79
1233,14.14,552,1125,81.87,1.98
1234,7.81,460,653,129.81,1.94
1235,5.66,506,381,45.00,1.41
1236,2.83,1245,1372,135.00,1.41
1237,7.21,196,1062,146.31,1.94
1238,2.83,305,1159,135.00,1.41
1239,2.24,535,1131,153.43,1.00
1240,3.16,524,1132,161.57,1.00
1241,5.00,921,738,53.13,1.94
1242,4.47,1200,919,153.43,1.90
1243,4.24,1396,1318,135.00,1.41
1244,1.41,1524,656,135.00,1.00
1245,21.59,365,1232,166.61,1.96
1246,6.71,1411,480,153.43,1.90
1247,10.77,609,694,68.20,2.06
1248,15.56,689,145,45.00,1.41
1249,17.03,571,492,93.37,1.00
1250,20.02,626,1018,177.14,1.00
1251,16.03,1051,607,176.42,1.00
1252,1.41,1098,992,135.00,1.00
1253,10.05,1098,1002,95.71,1.00
1254,1.41,354,413,135.00,1.00
1255,5.00,530,110,126.87,1.94
1256,11.18,539,1334,116.57,1.79
1257,1.41,544,1345,135.00,1.00
1258,9.22,1091,1462,40.60,2.00
1259,1.41,1189,1251,135.00,1.00
1260,12.21,1203,1442,124.99,2.12
1261,7.81,377,298,140.19,2.00
1262,10.77,392,1362,21.80,2.11
1263,2.83,520,1319,135.00,1.41
1264,20.62,1134,400,22.83,2.15
1265,13.00,372,851,157.38,2.11
1266,5.83,625,150,59.04,1.79
1267,5.83,620,164,59.04,1.79
1268,6.71,1308,1242,116.57,1.90
1269,11.40,499,1114,105.26,1.97
1270,6.32,1110,1583,71.57,1.90
1271,12.17,1216,686,170.54,1.97
1272,20.62,540,335,129.09,2.03
1273,4.24,1431,961,135.00,1.41
1274,3.61,1408,832,33.69,1.79
1275,8.06,1395,838,29.74,1.79
1276,9.43,190,1187,32.01,2.06
1277,5.10,300,509,101.31,1.00
1278,4.47,322,1219,63.43,1.90
1279,11.18,340,631,63.43,2.04
1280,4.47,420,1291,26.57,1.79
1281,5.39,407,1294,21.80,1.90
1282,3.61,543,1310,123.69,1.79
1283,12.08,950,173,65.56,2.10
1284,19.85,1187,249,139.09,2.07
1285,1.41,1226,1504,135.00,1.00
1286,5.66,1276,870,135.00,1.41
1287,7.81,1483,849,39.81,2.00
1288,4.24,1479,853,45.00,1.41
1289,5.10,598,773,168.69,1.00
1290,12.17,1411,610,170.54,1.98
1291,5.39,496,1320,21.80,1.94
1292,17.46,654,723,76.76,2.06
1293,2.24,653,724,116.57,1.00
1294,8.49,399,373,45.00,1.41
1295,22.63,718,253,45.00,1.41
1296,3.61,271,1002,56.31,1.79
1297,3.61,291,1012,56.31,1.79
1298,3.61,302,1092,56.31,1.79
1299,12.21,292,1106,55.01,2.09
1300,3.61,343,382,123.69,1.79
1301,20.81,420,1162,54.78,2.13
1302,5.83,470,694,120.96,1.94
1303,15.00,477,457,126.87,2.13
1304,9.22,477,1337,49.40,2.03
1305,19.10,522,1317,47.12,2.07
1306,1.41,566,615,135.00,1.00
1307,13.45,572,621,131.99,2.07
1308,15.81,1008,1507,34.70,2.13
1309,6.40,1392,996,51.34,2.00
1310,3.61,1532,910,123.69,1.79
1311,9.85,286,1072,156.04,1.90
1312,3.61,706,815,33.69,1.79
1313,9.49,692,818,18.43,1.94
1314,15.23,1222,1050,156.80,2.11
1315,7.62,1244,1560,113.20,1.90
1316,6.32,1170,909,108.43,1.90
1317,5.39,1174,922,111.80,1.90
1318,8.54,1380,600,159.44,2.04
1319,5.39,1393,605,158.20,1.90
1320,4.47,1537,507,153.43,1.79
1321,10.05,462,1118,95.71,1.00
1322,21.02,530,529,177.27,1.00
1323,5.00,383,1263,53.13,1.79
1324,1.41,381,1264,135.00,1.00
1325,2.83,379,1268,45.00,1.41
1326,19.85,481,229,49.09,2.07
1327,5.66,1111,1489,135.00,1.41
1328,7.81,1179,1489,140.19,2.00
1329,5.00,1188,1497,143.13,1.94
1330,7.07,1634,829,45.00,1.41
1331,17.00,1247,905,118.07,1.79
1332,1.41,1714,1037,135.00,1.00
1333,10.77,1717,1039,158.20,2.04
1334,1.41,1728,1043,135.00,1.00
1335,4.47,320,1012,63.43,1.79
1336,10.30,1230,1468,150.95,1.79
1337,16.55,1447,1091,64.98,2.04
1338,21.59,331,1115,76.61,1.96
1339,7.07,418,145,171.87,1.00
1340,15.52,520,340,104.93,1.96
1341,3.16,524,357,108.43,1.00
1342,12.37,566,1380,165.96,1.96
1343,9.22,814,759,167.47,1.97
1344,8.25,1439,1034,165.96,1.96
1345,8.25,1746,982,75.96,1.96
1346,2.24,1745,983,116.57,1.00
1347,21.59,1629,496,76.61,1.96
1348,5.00,474,1271,36.87,1.79
1349,10.00,710,949,126.87,2.00
1350,4.24,1113,1542,135.00,1.41
1351,6.71,1204,838,116.57,1.90
1352,3.61,1207,846,123.69,1.79
1353,8.94,1208,850,116.57,2.04
1354,4.24,1279,134,45.00,1.41
1355,7.21,1339,1163,56.31,2.00
1356,4.24,1389,569,45.00,1.41
1357,6.40,1378,578,38.66,2.00
1358,14.87,1750,575,42.27,2.06
1359,10.44,752,1041,163.30,1.94
1360,4.12,1103,1538,165.96,1.00
1361,6.08,1475,704,170.54,1.00
1362,3.16,1488,705,161.57,1.00
1363,20.88,695,1012,73.30,1.94
1364,4.47,1532,956,26.57,1.79
1365,1.41,513,288,135.00,1.00
1366,8.25,1357,106,104.04,1.96
1367,11.18,1741,607,79.70,1.97
1368,7.81,436,667,129.81,2.03
1369,10.63,441,674,131.19,2.03
1370,8.25,444,1112,165.96,1.97
1371,3.61,821,786,33.69,1.79
1372,6.40,1127,1280,128.66,1.94
1373,15.81,1221,777,145.30,2.13
1374,8.60,1500,684,144.46,1.94
1375,6.71,1010,1014,63.43,1.79
1376,8.06,466,304,119.74,1.79
1377,8.06,471,316,119.74,1.79
1378,4.12,475,1335,165.96,1.00
1379,8.94,567,753,116.57,2.04
1380,14.32,656,107,65.22,2.13
1381,2.24,1184,1503,116.57,1.00
1382,2.24,1189,1513,116.57,1.00
1383,3.61,1332,548,123.69,1.79
1384,3.61,1367,1339,123.69,1.79
1385,5.00,1624,989,126.87,1.94
1386,21.02,1677,511,64.65,2.13
1387,12.17,930,165,80.54,1.98
1388,3.16,929,170,108.43,1.00
1389,10.05,943,327,174.29,1.00
1390,9.06,1248,1354,173.66,1.00
1391,6.08,1255,1326,170.54,1.00
1392,12.04,1350,1312,94.76,1.00
1393,13.45,1215,771,41.99,2.05
1394,21.26,1386,783,138.81,2.07
1395,7.21,1471,514,123.69,1.94
1396,5.83,206,1095,30.96,1.79
1397,1.41,340,613,135.00,1.00
1398,5.00,344,621,126.87,1.79
1399,21.47,867,550,117.76,1.79
1400,1.41,1215,597,135.00,1.00
1401,2.24,1220,836,116.57,1.00
1402,5.39,260,1228,68.20,1.90
1403,5.39,486,1490,111.80,1.90
1404,5.39,505,1304,111.80,1.94
1405,3.61,578,1469,33.69,1.79
1406,16.76,818,1318,162.65,1.94
1407,10.44,1335,352,16.70,1.94
1408,18.68,645,150,105.52,1.94
1409,4.47,1076,1558,63.43,1.79
1410,4.47,1073,1569,63.43,1.90
1411,15.56,415,1089,45.00,1.41
1412,3.61,205,432,56.31,1.79
1413,8.49,629,1380,45.00,1.41
1414,1.41,903,1380,135.00,1.00
1415,9.22,912,1388,139.40,2.00
1416,21.26,1118,983,138.81,2.07
1417,10.00,1782,1127,143.13,2.00
1418,4.24,1371,1319,135.00,1.41
1419,12.65,272,343,18.43,2.06
1420,8.54,491,134,159.44,1.94
1421,10.05,1129,1424,174.29,1.00
1422,4.47,1405,925,26.57,1.90
1423,9.85,1392,930,23.96,1.90
1424,5.39,1685,1157,158.20,1.90
1425,7.62,444,1113,156.80,1.94
1426,15.62,362,1249,129.81,2.03
1427,22.02,598,116,140.53,2.11
1428,9.22,788,282,40.60,2.05
1429,4.24,781,289,45.00,1.41
1430,10.63,1231,1156,131.19,2.03
1431,20.59,689,533,119.05,2.14
1432,4.47,814,1339,63.43,1.79
1433,4.47,166,420,63.43,1.79
1434,2.24,239,474,116.57,1.00
1435,10.30,680,214,150.95,1.79
1436,5.39,1381,234,111.80,1.90
1437,4.24,1416,585,135.00,1.41
1438,4.24,1419,589,135.00,1.41
1439,6.40,1423,593,128.66,2.00
1440,5.10,310,362,168.69,1.00
1441,9.22,586,1323,167.47,1.97
1442,11.40,1040,1306,105.26,1.94
1443,7.28,1280,135,164.05,1.97
1444,13.34,1324,1181,77.01,1.97
1445,21.38,1713,1032,79.22,2.05
1446,6.32,273,1309,18.43,1.90
1447,3.61,344,288,56.31,1.79
1448,5.66,477,443,45.00,1.41
1449,4.47,1013,935,153.43,1.79
1450,20.81,1040,551,144.78,2.13
1451,7.21,1151,921,123.69,2.00
1452,3.61,1249,929,56.31,1.79
1453,1.41,1244,937,135.00,1.00
1454,3.61,1331,608,146.31,1.79
1455,16.28,1340,505,47.49,2.06
1456,15.81,359,523,71.57,2.11
1457,4.12,513,1015,104.04,1.00
1458,10.44,515,1022,106.70,1.94
1459,3.61,1217,784,123.69,1.79
