Skeleton ID,Branch length,V1 x,V1 y,V1 z,V2 x,V2 y,V2 z,Euclidean distance,running average length,average intensity (inner 3rd),average intensity
5,42.728,462,1019,0,501,1028,0,40.025,40.545,255,255
5,42.728,1568,1166,0,1577,1127,0,40.025,39.762,255,255
5,42.728,653,974,0,692,979,0,39.319,39.323,255,255
5,42.698,1526,990,0,1557,970,0,36.892,36.623,255,255
5,42.627,1082,854,0,1115,873,0,38.079,39.221,255,255
5,42.627,1004,861,0,1020,825,0,39.395,38.998,255,255
5,42.485,47,430,0,53,390,0,40.447,39.682,255,255
5,42.456,1705,1155,0,1715,1128,0,28.792,37.994,255,255
5,42.385,593,686,0,622,707,0,35.805,37.234,255,255
5,42.385,373,572,0,410,571,0,37.014,38.349,255,255
5,42.142,1622,867,0,1636,901,0,36.770,37.796,255,255
5,42.142,1582,1063,0,1592,1025,0,39.294,38.459,255,255
5,42.042,1541,1191,0,1568,1166,0,36.797,37.021,255,255
5,41.971,753,1019,0,790,1031,0,38.897,37.363,255,255
5,41.941,139,514,0,169,488,0,39.699,40.325,255,255
5,41.870,316,854,0,347,834,0,36.892,37.205,255,255
5,41.870,690,739,0,717,763,0,36.125,37.348,255,255
5,41.627,278,473,0,313,457,0,38.484,38.991,255,255
5,41.385,237,684,0,251,719,0,37.696,37.830,255,255
5,41.142,163,613,0,200,603,0,38.328,36.525,255,255
5,41.113,495,602,0,525,626,0,38.419,37.769,255,255
5,41.042,1670,1009,0,1703,1027,0,37.590,37.002,255,255
5,40.899,218,421,0,240,442,0,30.414,36.540,255,255
5,40.870,1284,978,0,1303,1011,0,38.079,36.621,255,255
5,40.627,1362,645,0,1394,641,0,32.249,37.913,255,255
5,40.627,1573,1193,0,1606,1184,0,34.205,37.262,255,255
5,40.627,538,579,0,572,579,0,34.000,37.974,255,255
5,40.556,1164,577,0,1187,601,0,33.242,37.518,255,255
5,40.385,830,1008,0,863,993,0,36.249,37.179,255,255
5,40.385,1603,706,0,1612,677,0,30.364,35.402,255,255
5,40.284,87,610,0,87,638,0,28.000,35.384,255,255
5,40.284,846,866,0,872,892,0,36.770,35.731,255,255
5,40.213,1177,924,0,1211,929,0,34.366,36.386,255,255
5,40.071,29,688,0,32,650,0,38.118,37.824,255,255
5,40.042,1157,1143,0,1183,1167,0,35.384,35.381,255,255
5,39.971,1648,896,0,1675,886,0,28.792,36.906,255,255
5,39.870,1605,757,0,1632,761,0,27.295,37.406,255,255
5,39.728,840,626,0,874,623,0,34.132,34.723,255,255
5,39.728,1134,557,0,1168,562,0,34.366,34.940,255,255
5,39.627,1328,883,0,1355,883,0,27.000,34.487,255,255
5,39.485,782,762,0,819,766,0,37.216,37.487,255,255
5,39.456,526,893,0,557,906,0,33.615,35.162,255,255
5,39.456,1494,1006,0,1526,990,0,35.777,34.484,255,255
5,39.385,457,717,0,491,726,0,35.171,34.894,255,255
5,39.385,711,1017,0,712,983,0,34.015,33.293,255,255
5,39.243,621,585,0,659,582,0,38.118,37.451,255,255
5,39.142,537,646,0,543,681,0,35.511,36.024,255,255
5,39.142,1152,1098,0,1186,1105,0,34.713,33.953,255,255
5,39.142,1241,800,0,1249,835,0,35.903,36.057,255,255
5,39.142,1663,1116,0,1674,1094,0,24.597,36.025,255,255
5,39.113,848,649,0,874,623,0,36.770,33.897,255,255
5,38.971,577,579,0,581,613,0,34.234,34.277,255,255
5,38.899,259,585,0,295,578,0,36.674,35.761,255,255
5,38.799,223,843,0,254,829,0,34.015,36.234,255,255
5,38.799,1009,899,0,1042,885,0,35.847,35.512,255,255
5,38.728,351,527,0,358,492,0,35.693,35.960,255,255
5,38.698,1064,830,0,1088,803,0,36.125,35.717,255,255
5,38.556,358,492,0,392,495,0,34.132,35.778,255,255
5,38.456,1446,1001,0,1472,1024,0,34.713,34.728,255,255
5,38.385,342,477,0,375,466,0,34.785,37.120,255,255
5,38.284,774,745,0,803,724,0,35.805,35.037,255,255
5,38.243,1670,1009,0,1673,972,0,37.121,35.117,255,255
5,38.142,828,907,0,860,895,0,34.176,34.901,255,255
5,37.971,224,462,0,256,467,0,32.388,33.685,255,255
5,37.899,104,515,0,139,514,0,35.014,35.053,255,255
5,37.799,1338,1041,0,1340,1073,0,32.062,32.980,255,255
5,37.728,491,975,0,525,968,0,34.713,33.979,255,255
5,37.728,1223,859,0,1232,893,0,35.171,30.856,255,255
5,37.657,479,531,0,515,535,0,36.222,35.257,255,255
5,37.627,279,547,0,295,578,0,34.886,33.207,255,255
5,37.556,1146,628,0,1157,595,0,34.785,32.204,255,255
5,37.456,296,822,0,320,798,0,33.941,32.623,255,255
5,37.385,258,528,0,289,516,0,33.242,32.735,255,255
5,37.385,440,576,0,440,607,0,31.000,33.873,255,255
5,37.314,1337,943,0,1370,952,0,34.205,34.350,255,255
5,37.071,478,749,0,483,784,0,35.355,33.328,255,255
5,37.042,676,1008,0,692,979,0,33.121,34.129,255,255
5,37.042,778,1113,0,806,1094,0,33.838,33.074,255,255
