 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
221,1,0,1,0,0,23.73,0,0,23.73
222,1,0,1,0,0,2.41,0,0,2.41
223,1,0,1,0,0,11.41,0,0,11.41
224,1,0,1,0,0,2.41,0,0,2.41
225,3,1,0,1,0,10.44,0,0,15.66
226,1,0,1,0,0,26.49,0,0,26.49
227,1,0,1,0,0,5.83,0,0,5.83
228,1,0,1,0,0,3.41,0,0,3.41
229,1,0,1,0,0,1.41,0,0,1.41
230,28,15,0,35,163,13.16,7,1,39.46
231,0,0,1,0,0,0.00,0,0,0.00
232,1,0,1,0,0,5.66,0,0,5.66
233,1,0,1,0,0,8.07,0,0,8.07
234,1,0,1,0,0,14.83,0,0,14.83
235,1,0,1,0,0,13.90,0,0,13.90
236,1,0,1,0,0,1.00,0,0,1.00
237,1,0,1,0,0,8.83,0,0,8.83
238,1,0,1,0,0,1.00,0,0,1.00
239,1,0,1,0,0,6.24,0,0,6.24
240,1,0,1,0,0,21.97,0,0,21.97
241,1,0,1,0,0,3.00,0,0,3.00
242,1,0,1,0,0,43.28,0,0,43.28
243,1,0,1,0,0,2.41,0,0,2.41
244,1,0,1,0,0,27.56,0,0,27.56
245,15,7,0,13,46,9.10,1,0,19.49
246,1,0,1,0,0,4.83,0,0,4.83
247,1,0,1,0,0,25.14,0,0,25.14
248,0,0,1,0,0,0.00,0,0,0.00
249,1,0,1,0,0,6.83,0,0,6.83
250,1,0,1,0,0,7.41,0,0,7.41
251,0,0,1,0,0,0.00,0,0,0.00
252,1,0,1,0,0,1.41,0,0,1.41
253,1,0,1,0,0,6.24,0,0,6.24
254,1,0,1,0,0,23.80,0,0,23.80
255,3,1,0,1,0,5.22,0,0,9.24
256,1,0,1,0,0,2.00,0,0,2.00
257,1,0,1,0,0,4.83,0,0,4.83
258,1,0,1,0,0,19.31,0,0,19.31
259,1,0,1,0,0,8.83,0,0,8.83
260,1,0,1,0,0,5.24,0,0,5.24
261,1,0,1,0,0,28.56,0,0,28.56
262,0,0,1,0,0,0.00,0,0,0.00
263,5,2,0,4,20,21.35,0,0,35.38
264,1,0,1,0,0,8.83,0,0,8.83
265,1,0,1,0,0,9.24,0,0,9.24
266,1,0,1,0,0,13.73,0,0,13.73
267,1,0,1,0,0,3.41,0,0,3.41
268,1,0,1,0,0,9.66,0,0,9.66
269,1,0,1,0,0,3.83,0,0,3.83
270,1,0,1,0,0,5.83,0,0,5.83
271,3,1,0,3,0,9.99,0,0,17.49
272,1,0,1,0,0,5.00,0,0,5.00
273,6,3,0,5,45,29.73,1,0,60.80
274,1,0,1,0,0,50.14,0,0,50.14
275,1,0,1,0,0,62.28,0,0,62.28
276,1,0,1,0,0,1.41,0,0,1.41
277,1,0,1,0,0,6.41,0,0,6.41
278,1,0,1,0,0,5.83,0,0,5.83
279,1,0,1,0,0,7.83,0,0,7.83
280,1,0,1,0,0,22.73,0,0,22.73
281,1,0,1,0,0,14.49,0,0,14.49
282,1,0,1,0,0,3.83,0,0,3.83
283,1,0,1,0,0,7.41,0,0,7.41
284,1,0,1,0,0,1.41,0,0,1.41
285,1,0,1,0,0,3.41,0,0,3.41
286,1,0,1,0,0,2.83,0,0,2.83
287,1,0,1,0,0,10.66,0,0,10.66
288,1,0,1,0,0,8.83,0,0,8.83
289,1,0,1,0,0,11.41,0,0,11.41
290,1,0,1,0,0,1.41,0,0,1.41
291,1,0,1,0,0,1.00,0,0,1.00
292,1,0,1,0,0,10.66,0,0,10.66
293,0,0,1,0,0,0.00,0,0,0.00
294,1,0,1,0,0,34.21,0,0,34.21
295,1,0,1,0,0,14.49,0,0,14.49
296,1,0,1,0,0,18.07,0,0,18.07
297,1,0,1,0,0,1.00,0,0,1.00
298,1,0,1,0,0,6.83,0,0,6.83
299,1,0,1,0,0,16.73,0,0,16.73
300,3,1,0,1,0,51.44,0,0,107.87
301,1,0,1,0,0,5.24,0,0,5.24
302,6,3,0,7,18,9.71,0,0,16.07
303,1,0,1,0,0,9.49,0,0,9.49
304,1,0,1,0,0,17.07,0,0,17.07
305,1,0,1,0,0,16.66,0,0,16.66
306,1,0,1,0,0,3.41,0,0,3.41
307,1,0,1,0,0,38.07,0,0,38.07
308,1,0,1,0,0,2.00,0,0,2.00
309,1,0,1,0,0,1.00,0,0,1.00
310,1,0,1,0,0,2.83,0,0,2.83
311,5,2,0,4,72,39.47,0,0,86.01
312,3,1,0,3,0,25.53,0,0,46.80
313,1,0,1,0,0,8.07,0,0,8.07
314,1,0,1,0,0,3.41,0,0,3.41
315,1,0,1,0,0,7.00,0,0,7.00
316,1,0,1,0,0,7.00,0,0,7.00
317,1,0,1,0,0,18.14,0,0,18.14
318,1,0,1,0,0,4.83,0,0,4.83
319,1,0,1,0,0,102.85,0,0,102.85
320,1,0,1,0,0,14.90,0,0,14.90
321,1,0,1,0,0,3.41,0,0,3.41
322,1,0,1,0,0,71.81,0,0,71.81
323,1,0,1,0,0,8.24,0,0,8.24
324,1,0,1,0,0,5.83,0,0,5.83
325,3,1,0,3,0,15.79,0,0,23.66
326,1,0,1,0,0,6.24,0,0,6.24
327,1,0,1,0,0,48.60,0,0,48.60
328,1,0,1,0,0,13.24,0,0,13.24
329,1,0,1,0,0,3.83,0,0,3.83
