 ,Feret,FeretX,FeretY,FeretAngle,MinFeret
744,5.66,435,689,135.00,1.41
745,1.41,653,1469,135.00,1.00
746,5.00,915,436,126.87,1.79
747,1.41,1012,1299,135.00,1.00
748,10.00,1110,980,143.13,2.06
749,12.04,1142,1407,48.37,2.05
750,18.03,967,1026,109.44,2.11
751,12.08,566,147,114.44,2.10
752,2.24,626,1374,153.43,1.00
753,5.39,705,269,68.20,1.90
754,10.05,39,880,95.71,1.00
755,10.44,621,268,16.70,1.96
756,21.59,684,1010,103.39,1.96
757,21.59,770,375,103.39,1.96
758,22.02,667,388,129.47,2.11
759,3.61,839,1384,123.69,1.79
760,13.04,605,1211,122.47,2.14
761,7.21,612,1224,123.69,1.79
762,8.06,740,1102,119.74,1.79
763,1.41,824,561,135.00,1.00
764,15.65,828,381,26.57,1.79
765,18.03,1153,1302,146.31,2.12
766,4.47,1202,454,63.43,1.79
767,10.44,713,1531,16.70,1.94
768,8.25,1142,1197,104.04,1.94
769,1.41,1144,1207,135.00,1.00
770,6.32,805,483,18.43,1.96
771,5.10,815,481,168.69,1.00
772,5.66,1034,1034,135.00,1.41
773,21.10,871,217,148.57,2.11
774,7.28,1029,60,15.95,1.94
775,3.16,1020,61,161.57,1.00
776,6.32,833,70,71.57,1.96
777,12.37,1168,841,14.04,1.96
778,11.70,1289,622,19.98,1.90
779,13.34,804,66,102.99,1.99
780,10.20,922,61,168.69,1.97
781,16.55,843,1301,154.98,2.13
782,10.63,997,147,138.81,2.06
783,21.40,1029,575,142.59,2.00
784,5.83,1238,284,30.96,1.79
785,5.83,734,99,149.04,1.90
786,12.53,849,400,61.39,1.79
787,8.06,1101,1004,150.26,1.79
788,20.62,1113,1113,67.17,2.15
789,11.18,1200,578,26.57,2.11
790,7.62,1429,916,23.20,2.04
791,12.37,1130,482,14.04,1.97
792,6.32,1123,483,18.43,1.90
793,8.25,1268,553,14.04,1.97
794,10.20,1299,324,101.31,1.97
795,8.25,806,1386,75.96,1.94
796,2.83,559,1401,135.00,1.41
797,10.05,588,520,95.71,1.00
798,15.26,660,1240,121.61,2.12
799,5.00,654,1414,126.87,1.94
800,10.82,957,789,123.69,2.06
801,10.00,954,1120,143.13,2.00
802,8.06,1050,1191,172.87,1.00
803,5.83,1175,443,30.96,1.79
804,20.62,885,1228,112.83,2.15
805,7.62,957,1524,113.20,1.90
806,5.66,1062,600,135.00,1.41
807,22.63,1217,914,135.00,1.41
808,21.21,1214,1274,8.13,1.99
809,3.61,1348,425,146.31,1.79
810,9.85,1189,1322,156.04,1.90
811,6.40,1322,597,38.66,1.94
812,12.17,754,144,9.46,1.98
813,8.25,771,936,14.04,1.98
814,5.39,915,832,21.80,1.94
815,8.49,855,88,45.00,1.41
816,4.24,970,1131,135.00,1.41
817,4.24,1218,974,45.00,1.41
818,1.41,1206,985,135.00,1.00
819,3.61,1125,504,146.31,1.79
820,1.41,1129,506,135.00,1.00
821,10.30,1170,1145,150.95,1.79
822,6.71,1029,442,63.43,1.79
823,17.89,1202,1217,116.57,1.79
824,4.24,952,449,135.00,1.41
825,2.83,963,464,135.00,1.41
826,8.25,1018,1463,75.96,1.96
827,9.06,64,883,96.34,1.00
828,21.59,498,1148,76.61,1.96
829,15.30,609,506,168.69,1.96
830,10.44,652,144,163.30,1.96
831,4.12,1037,226,104.04,1.00
832,2.24,1040,238,116.57,1.00
833,21.59,1101,443,13.39,1.96
834,18.44,1276,1152,77.47,1.96
835,5.83,471,1316,59.04,1.79
836,1.41,710,1485,135.00,1.00
837,10.82,733,892,33.69,2.06
838,21.63,783,400,33.69,2.12
839,15.56,871,885,135.00,1.41
840,10.82,968,1405,123.69,1.94
841,2.83,978,1421,135.00,1.41
842,3.61,714,1126,33.69,1.79
843,13.00,743,1270,22.62,2.04
844,18.79,850,929,25.20,2.15
845,20.40,836,1247,101.31,1.97
846,10.00,975,1300,126.87,2.00
847,1.41,1086,621,135.00,1.00
848,5.00,1091,626,143.13,1.94
849,1.41,1101,635,135.00,1.00
850,3.61,1279,615,123.69,1.79
851,4.47,830,807,26.57,1.79
852,21.02,865,1365,25.35,2.13
853,20.25,1026,696,110.22,1.90
854,2.83,1101,871,45.00,1.41
855,12.04,854,27,131.63,2.03
856,10.30,872,12,119.05,1.79
857,4.12,1123,814,104.04,1.00
858,6.71,1126,1146,26.57,1.90
859,4.47,1211,1018,116.57,1.79
860,12.21,1208,848,124.99,2.00
861,11.40,1054,467,15.26,1.94
862,15.13,734,1136,97.59,1.99
863,17.46,1078,1155,166.76,2.06
864,20.02,1178,326,177.14,1.00
865,11.18,610,152,100.30,1.99
866,21.26,1173,1029,41.19,2.07
867,15.65,632,990,116.57,1.79
868,21.47,677,647,62.24,1.79
869,3.61,948,781,123.69,1.79
870,2.24,954,792,116.57,1.00
871,13.93,981,483,21.04,1.90
872,9.22,725,361,40.60,2.00
873,22.63,827,1306,45.00,1.41
874,8.06,902,1392,150.26,1.79
875,7.62,458,682,113.20,1.90
876,9.85,554,254,66.04,2.10
877,1.41,552,258,135.00,1.00
878,1.41,551,260,135.00,1.00
879,1.41,549,264,135.00,1.00
880,21.19,829,564,109.29,2.11
881,1.41,835,114,135.00,1.00
882,9.85,974,1460,156.04,1.90
883,6.40,474,1248,128.66,1.94
884,9.85,751,18,113.96,2.04
885,21.93,1032,990,114.23,2.15
886,2.83,1336,1171,135.00,1.41
887,8.54,849,805,20.56,1.96
888,9.49,889,814,108.43,1.96
889,11.18,1224,1366,10.30,1.99
890,2.83,1030,1388,45.00,1.41
891,4.24,1016,1401,45.00,1.41
892,11.66,1322,1191,30.96,1.79
893,2.83,448,1115,135.00,1.41
894,1.41,453,1124,135.00,1.00
895,1.41,780,608,135.00,1.00
896,5.83,770,614,30.96,1.79
897,8.06,789,1547,150.26,1.79
898,6.71,1064,1233,153.43,1.79
899,5.00,1369,334,126.87,1.94
900,17.12,1097,1070,173.29,1.99
901,5.39,1230,222,111.80,1.90
902,7.28,1264,213,105.95,1.97
903,1.41,1274,1290,135.00,1.00
904,9.22,1275,325,102.53,1.98
905,16.12,635,975,172.87,1.99
906,2.24,653,976,153.43,1.00
907,5.00,499,456,143.13,1.94
908,2.83,511,463,135.00,1.41
909,8.06,583,170,119.74,2.06
910,4.24,681,120,135.00,1.41
911,8.54,715,868,20.56,1.90
912,18.03,721,279,19.44,1.90
913,11.70,687,1237,70.02,2.11
914,5.39,685,1245,68.20,1.90
915,8.54,878,326,159.44,1.90
916,3.16,889,1301,161.57,1.00
917,4.24,1083,588,135.00,1.41
918,6.40,1115,1449,128.66,1.94
919,9.85,1140,1353,156.04,1.90
920,5.39,1245,1138,111.80,1.90
921,10.44,1248,1147,106.70,1.94
922,18.25,633,1162,80.54,1.99
923,14.32,792,1209,77.91,1.99
924,6.08,878,1255,170.54,1.00
925,16.03,1035,1369,93.58,1.00
926,16.28,1049,607,10.62,1.99
927,7.07,1381,413,98.13,1.00
928,8.06,1414,1097,97.13,1.00
929,1.41,636,173,135.00,1.00
930,8.49,778,1331,45.00,1.41
931,6.71,899,567,153.43,1.90
932,18.44,923,1404,139.40,2.07
933,5.66,1022,534,135.00,1.41
934,2.83,1030,542,135.00,1.41
935,7.07,1209,72,45.00,1.41
936,4.47,694,712,116.57,1.79
937,8.60,727,335,144.46,2.06
938,1.41,758,1300,135.00,1.00
939,13.89,782,231,30.26,1.79
940,11.40,943,1100,52.13,2.09
941,3.61,1377,1343,146.31,1.79
942,9.22,457,1209,77.47,1.98
943,11.40,1285,652,164.74,1.94
944,19.03,565,1405,93.01,1.00
945,3.61,781,873,123.69,1.79
946,5.83,787,887,120.96,1.79
947,5.00,1037,272,36.87,1.79
948,9.49,655,1374,18.43,2.06
949,1.41,855,87,135.00,1.00
950,7.62,1005,860,66.80,1.90
951,6.71,1001,873,63.43,1.90
952,6.32,1076,499,161.57,1.90
953,1.41,725,126,135.00,1.00
954,12.37,712,130,14.04,1.96
955,12.65,1198,915,161.57,2.11
956,4.47,1214,920,153.43,1.79
957,5.39,1228,632,111.80,1.90
958,6.08,1228,376,170.54,1.00
959,7.62,1357,1139,156.80,1.94
960,3.16,1091,626,161.57,1.00
961,7.07,1250,204,171.87,1.00
962,7.81,450,861,39.81,1.94
963,7.81,1151,514,39.81,1.94
964,2.24,847,503,153.43,1.00
965,10.44,831,508,16.70,1.94
966,3.61,763,142,146.31,1.79
967,21.54,778,1252,68.20,2.11
968,9.85,1159,820,23.96,1.90
969,7.07,131,890,98.13,1.00
970,5.39,457,608,21.80,1.90
971,5.66,656,161,135.00,1.41
972,12.73,698,904,135.00,1.41
973,21.21,739,1172,135.00,1.41
974,12.73,1177,1064,135.00,1.41
975,12.08,1206,1055,114.44,2.04
976,1.41,1010,821,135.00,1.00
977,1.41,680,670,135.00,1.00
978,6.40,999,736,51.34,1.94
979,2.24,1077,688,153.43,1.00
980,4.24,1219,913,45.00,1.41
981,13.60,896,971,17.10,2.06
982,4.47,998,800,26.57,1.79
983,19.65,1015,657,75.26,1.96
984,7.28,1025,494,105.95,1.94
985,5.10,1013,158,168.69,1.00
986,6.08,1023,1140,170.54,1.00
987,2.24,1036,1141,153.43,1.00
988,10.05,518,1298,174.29,1.00
989,9.85,1097,179,113.96,2.04
990,10.77,1101,189,111.80,2.04
991,6.32,1199,804,161.57,1.96
992,4.12,535,1315,104.04,1.00
993,21.63,621,561,123.69,2.12
994,5.39,725,1342,111.80,1.94
995,9.90,1121,462,45.00,1.41
996,5.66,1115,468,45.00,1.41
997,8.60,1199,950,35.54,1.94
998,5.00,1189,956,36.87,1.94
999,14.42,1220,1321,56.31,2.12
1000,14.21,1224,1153,129.29,2.00
1001,1.41,445,646,135.00,1.00
1002,2.83,480,1193,135.00,1.41
1003,5.83,1022,853,120.96,1.79
1004,7.62,1027,865,113.20,2.04
1005,4.47,1135,589,153.43,1.79
1006,3.61,1372,1104,123.69,1.79
1007,1.41,1380,1117,135.00,1.00
1008,9.22,96,752,102.53,1.97
1009,11.40,541,1425,164.74,1.97
1010,10.20,810,1421,101.31,1.97
1011,14.21,1045,724,39.29,2.03
1012,1.41,1040,727,135.00,1.00
1013,10.00,1352,1189,143.13,2.00
1014,2.24,666,180,116.57,1.00
1015,6.71,670,504,116.57,1.90
1016,4.47,674,512,116.57,1.79
1017,5.83,1363,256,120.96,1.79
1018,2.83,408,1235,135.00,1.41
1019,1.41,411,1237,135.00,1.00
1020,8.60,1186,82,144.46,1.94
1021,5.39,1387,1011,111.80,1.90
1022,9.49,959,1316,71.57,1.94
1023,13.04,1015,1122,94.40,1.00
1024,12.04,1041,1261,175.24,1.00
1025,3.16,1069,143,108.43,1.00
1026,6.71,1239,545,116.57,1.94
1027,8.54,647,237,159.44,1.94
1028,15.52,1109,653,75.07,1.96
1029,2.83,494,656,45.00,1.41
1030,10.00,652,1288,143.13,2.00
1031,11.40,659,360,52.13,1.94
1032,10.63,1015,74,131.19,2.05
1033,11.40,1036,1247,52.13,1.94
1034,21.47,1041,587,117.76,1.79
1035,8.60,1102,404,35.54,1.94
1036,10.00,1092,411,36.87,1.94
1037,7.07,1114,1285,171.87,1.00
1038,8.94,601,1331,26.57,2.04
1039,16.16,661,1235,68.20,2.11
1040,2.24,660,1236,116.57,1.00
1041,8.54,720,583,159.44,2.04
1042,6.71,875,1400,116.57,1.79
1043,5.83,879,1410,120.96,1.79
1044,1.41,915,40,135.00,1.00
1045,11.40,721,1218,105.26,1.94
1046,2.24,760,1284,116.57,1.00
1047,3.61,416,1242,123.69,1.79
1048,4.24,659,1262,45.00,1.41
1049,8.60,1031,1447,54.46,2.00
1050,16.40,1164,1187,127.57,2.00
1051,4.47,500,1194,153.43,1.79
1052,7.81,1118,1159,39.81,1.94
1053,11.18,1207,598,10.30,1.99
1054,12.04,876,743,48.37,2.03
1055,5.66,680,161,135.00,1.41
1056,4.24,688,168,135.00,1.41
1057,3.61,738,1479,56.31,1.79
1058,14.42,855,987,146.31,2.06
1059,1.41,1104,372,135.00,1.00
1060,7.81,1290,1000,39.81,2.00
1061,2.83,1338,1081,135.00,1.41
1062,2.24,592,1238,153.43,1.00
1063,14.56,814,163,15.95,1.94
1064,19.92,993,652,72.47,1.94
1065,8.25,1396,341,165.96,1.94
1066,8.54,534,446,159.44,1.94
1067,13.60,924,1085,107.10,1.94
1068,14.14,1038,188,171.87,1.98
1069,2.24,613,1347,153.43,1.00
1070,2.83,686,189,45.00,1.41
1071,3.61,1241,856,33.69,1.79
1072,11.70,1225,860,19.98,1.94
1073,3.16,1002,485,108.43,1.00
1074,4.24,1040,109,45.00,1.41
1075,2.83,1030,116,45.00,1.41
1076,3.16,679,914,108.43,1.00
1077,9.22,831,437,12.53,1.98
1078,13.04,905,1303,94.40,1.00
1079,20.02,981,715,92.86,1.00
1080,10.44,975,647,163.30,1.98
1081,6.32,988,649,161.57,1.94
1082,9.06,1222,110,173.66,1.00
1083,4.24,679,1415,45.00,1.41
1084,7.81,669,1423,39.81,2.03
1085,2.83,899,145,45.00,1.41
1086,13.45,885,157,41.99,2.05
1087,9.90,1192,1045,45.00,1.41
1088,8.49,1253,328,45.00,1.41
1089,3.61,1531,1110,56.31,1.79
1090,4.24,1521,1121,45.00,1.41
1091,1.41,1602,1056,135.00,1.00
1092,4.24,491,1174,45.00,1.41
1093,13.04,783,567,57.53,2.06
1094,14.76,946,731,61.70,1.79
1095,12.53,982,854,28.61,1.79
1096,15.65,1009,476,153.43,1.79
1097,2.24,1028,138,153.43,1.00
1098,1.41,1018,143,135.00,1.00
1099,4.47,1099,660,26.57,1.90
1100,4.47,1147,795,63.43,1.79
1101,7.21,1232,1235,123.69,1.79
1102,19.24,1229,952,27.90,1.79
1103,11.40,483,1065,74.74,1.94
1104,10.44,529,1360,73.30,1.94
1105,8.54,586,921,110.56,2.06
1106,3.61,589,934,123.69,1.79
1107,9.49,1329,308,18.43,1.94
1108,3.16,829,687,161.57,1.00
1109,9.22,1261,581,102.53,1.97
1110,13.60,612,534,36.03,2.00
1111,1.41,778,75,135.00,1.00
1112,10.63,784,80,138.81,2.05
1113,5.66,1004,447,135.00,1.41
1114,2.83,1111,927,45.00,1.41
1115,4.12,931,513,165.96,1.00
1116,4.12,1261,626,104.04,1.00
1117,6.32,423,1208,71.57,1.94
1118,4.12,960,581,165.96,1.00
1119,11.18,587,339,169.70,1.99
1120,2.24,744,278,116.57,1.00
1121,11.18,742,299,79.70,1.97
1122,9.22,843,258,102.53,1.96
1123,5.10,845,274,101.31,1.00
1124,14.14,1166,1092,8.13,1.99
1125,10.20,1390,335,78.69,1.99
1126,1.41,703,563,135.00,1.00
1127,1.41,687,576,135.00,1.00
1128,9.22,1166,531,40.60,2.05
1129,1.41,1160,535,135.00,1.00
1130,9.22,761,137,49.40,2.00
1131,7.28,971,499,74.05,1.94
1132,4.47,968,510,63.43,1.79
1133,1.41,528,1295,135.00,1.00
1134,3.61,534,1305,123.69,1.79
1135,5.66,563,494,45.00,1.41
1136,11.18,983,1139,153.43,1.79
1137,2.24,995,1145,153.43,1.00
1138,10.30,1134,1373,150.95,2.06
1139,1.41,1218,272,135.00,1.00
1140,5.66,1225,279,135.00,1.41
1141,10.20,734,194,78.69,1.96
1142,21.38,654,951,100.78,2.05
1143,17.49,568,1400,30.96,2.11
1144,5.83,445,1241,120.96,1.79
1145,7.81,473,899,39.81,2.00
1146,15.81,581,1288,124.70,2.13
1147,2.24,809,79,153.43,1.00
1148,4.47,813,80,153.43,1.90
1149,1.41,826,84,135.00,1.00
1150,5.00,882,1454,143.13,1.94
1151,21.10,980,1041,148.57,2.11
1152,8.94,1289,932,116.57,2.04
1153,7.81,1440,936,39.81,2.00
1154,17.72,692,310,163.61,2.11
1155,6.32,796,632,71.57,1.90
1156,11.40,793,647,74.74,1.96
1157,8.94,872,254,26.57,1.90
1158,6.32,943,1540,161.57,1.94
1159,8.54,567,584,69.44,1.96
1160,21.26,667,1153,41.19,2.07
1161,9.90,689,207,135.00,1.41
1162,7.07,690,1320,135.00,1.41
1163,2.83,697,1327,135.00,1.41
1164,12.81,939,1227,141.34,2.07
1165,12.04,1133,1253,138.37,2.03
1166,10.00,1231,341,36.87,2.00
1167,6.71,962,209,153.43,1.90
1168,20.62,1002,876,157.17,2.15
1169,2.83,1253,634,45.00,1.41
1170,1.41,592,291,135.00,1.00
1171,12.08,587,305,65.56,2.11
1172,2.83,1025,213,135.00,1.41
1173,5.83,1013,157,149.04,1.79
1174,10.20,615,332,11.31,1.97
1175,10.20,663,66,11.31,1.97
1176,15.13,1213,886,172.41,1.99
1177,6.08,1220,131,170.54,1.00
1178,1.41,1254,47,135.00,1.00
1179,12.04,622,195,131.63,2.06
1180,21.93,1157,345,46.85,2.07
1181,21.95,1026,706,59.93,2.14
1182,15.26,1161,1067,31.61,2.14
1183,1.41,1159,1067,135.00,1.00
1184,5.00,454,626,143.13,1.79
1185,4.47,565,1261,63.43,1.79
1186,5.00,741,1476,143.13,1.79
1187,6.40,746,1479,141.34,1.94
1188,21.95,870,682,149.93,2.14
1189,5.00,1007,750,143.13,1.94
1190,8.06,1097,138,60.26,2.06
1191,2.83,1131,270,135.00,1.41
1192,7.21,1389,1066,123.69,2.00
1193,6.32,720,282,108.43,1.90
1194,9.06,782,65,96.34,1.00
1195,2.24,782,81,116.57,1.00
1196,10.44,1082,538,16.70,2.06
1197,10.44,1211,332,73.30,1.94
1198,6.32,981,800,18.43,1.94
1199,5.00,584,924,36.87,1.79
1200,20.52,945,1416,46.97,2.07
1201,15.81,970,658,55.30,2.13
1202,13.60,1056,982,143.97,2.09
1203,1.41,1140,239,135.00,1.00
1204,7.21,1201,980,146.31,1.94
1205,7.07,572,459,135.00,1.41
1206,2.24,508,1289,116.57,1.00
1207,6.71,1195,50,26.57,1.90
1208,1.41,815,1447,135.00,1.00
1209,6.32,1078,1265,108.43,1.90
1210,21.54,1069,1126,21.80,2.11
1211,6.32,747,543,108.43,1.90
1212,5.39,750,558,111.80,1.90
1213,4.12,1412,168,165.96,1.00
1214,16.40,454,1121,127.57,2.00
1215,2.83,550,242,135.00,1.41
1216,7.07,568,308,135.00,1.41
1217,5.66,1154,493,135.00,1.41
1218,14.42,722,1465,33.69,2.13
1219,13.04,1386,256,57.53,2.06
1220,14.76,932,1283,61.70,1.79
1221,9.43,971,676,147.99,1.79
1222,6.71,982,682,153.43,1.79
1223,1.41,993,532,135.00,1.00
1224,8.06,996,889,119.74,1.79
1225,4.47,1001,899,116.57,1.79
1226,20.12,1177,999,116.57,1.79
1227,9.22,769,554,77.47,1.98
1228,4.12,768,558,104.04,1.00
1229,15.52,849,342,104.93,1.96
1230,10.20,863,824,78.69,1.98
1231,10.77,922,571,158.20,1.94
1232,9.22,965,430,12.53,1.96
1233,10.00,1002,1382,53.13,2.00
1234,9.22,591,170,12.53,1.96
1235,8.60,981,863,144.46,2.00
1236,8.06,1186,1228,60.26,2.06
1237,5.00,559,932,143.13,1.79
1238,4.12,558,494,165.96,1.00
1239,5.39,570,495,158.20,1.90
1240,14.87,597,362,70.35,2.14
1241,8.06,600,312,29.74,2.04
1242,8.54,906,610,69.44,1.90
1243,16.16,921,595,21.80,2.11
1244,22.47,1158,415,69.15,2.14
1245,13.00,884,1278,67.38,2.11
1246,8.54,1014,1149,159.44,1.94
1247,10.20,784,1434,168.69,1.97
1248,14.14,906,1280,81.87,1.98
1249,7.81,604,597,129.81,2.00
1250,8.60,1114,926,125.54,2.00
1251,8.60,1122,937,125.54,2.00
1252,5.83,507,1276,30.96,1.79
1253,5.83,647,1245,30.96,1.90
1254,6.32,1012,1412,161.57,1.90
1255,2.24,1324,908,153.43,1.00
1256,7.62,1447,954,23.20,2.04
1257,13.42,950,1292,63.43,2.13
1258,11.18,1220,866,153.43,1.79
1259,7.81,1309,903,140.19,2.00
1260,10.05,1015,257,95.71,1.00
1261,19.24,548,153,8.97,1.99
1262,10.05,663,219,95.71,1.00
1263,11.05,724,1503,95.19,1.00
1264,20.22,753,1236,98.53,1.99
1265,11.18,775,1030,79.70,1.98
1266,18.25,1044,583,9.46,1.99
1267,9.06,1173,1367,173.66,1.00
1268,3.16,1342,269,161.57,1.00
1269,1.41,631,346,135.00,1.00
1270,18.60,831,239,143.75,2.13
1271,1.41,933,839,135.00,1.00
1272,7.21,925,853,56.31,1.94
1273,5.00,1027,1358,126.87,1.79
1274,5.83,1042,849,120.96,1.79
1275,8.60,1276,1073,125.54,1.94
1276,19.92,623,470,162.47,1.94
1277,8.94,704,1230,153.43,1.79
1278,9.22,762,93,77.47,1.97
1279,5.39,1098,156,68.20,1.94
1280,12.65,1176,270,71.57,1.94
1281,16.76,915,707,72.65,1.94
1282,7.28,1055,693,105.95,1.94
1283,5.39,1057,704,111.80,1.94
1284,12.08,1246,1085,114.44,1.90
1285,1.41,534,1165,135.00,1.00
1286,4.24,603,85,135.00,1.41
1287,2.83,606,1228,135.00,1.41
1288,2.83,621,1239,135.00,1.41
1289,6.40,830,1311,128.66,1.94
1290,5.00,838,1383,126.87,1.79
1291,20.00,857,900,126.87,2.00
1292,1.41,968,638,135.00,1.00
1293,5.00,975,643,143.13,1.79
1294,15.00,995,1314,36.87,2.00
1295,1.41,1061,1318,135.00,1.00
1296,1.41,1117,1269,135.00,1.00
1297,13.60,1193,1051,143.97,2.00
1298,3.61,1205,1060,146.31,1.79
1299,4.24,1229,924,135.00,1.41
1300,7.81,1236,929,140.19,2.00
1301,9.85,598,1165,66.04,2.04
1302,5.39,963,233,21.80,1.90
1303,6.32,948,236,18.43,1.90
1304,4.47,1351,452,153.43,1.90
1305,7.62,628,1466,23.20,1.90
1306,14.32,902,334,114.78,2.04
1307,21.93,961,741,24.23,2.15
1308,1.41,1039,1050,135.00,1.00
1309,13.42,1020,1059,26.57,2.10
1310,1.41,1086,1467,135.00,1.00
1311,7.81,1299,918,140.19,2.00
1312,7.28,564,475,164.05,1.97
1313,7.07,813,18,98.13,1.00
1314,8.06,914,578,97.13,1.00
1315,12.04,918,84,175.24,1.00
1316,1.41,964,688,135.00,1.00
1317,11.05,1144,521,95.19,1.00
1318,21.21,1166,1110,171.87,1.99
1319,4.47,1189,705,153.43,1.90
1320,16.28,995,1287,132.51,2.07
1321,8.06,510,1338,150.26,2.06
1322,11.18,542,492,116.57,1.79
1323,8.94,567,1493,63.43,1.79
1324,9.43,587,520,122.01,2.06
1325,11.18,682,247,26.57,1.79
1326,17.00,712,142,61.93,1.79
1327,16.64,870,1524,57.26,2.12
1328,1.41,891,349,135.00,1.00
1329,7.81,876,363,39.81,1.94
1330,15.65,975,109,153.43,1.79
1331,19.42,1081,399,55.49,2.12
1332,19.24,1123,891,62.10,1.79
1333,11.40,489,1082,15.26,1.94
1334,21.84,810,183,74.05,1.94
1335,1.41,853,1129,135.00,1.00
1336,5.39,854,1009,158.20,1.94
1337,6.08,913,1420,99.46,1.00
1338,10.44,1025,724,106.70,1.94
1339,15.52,1100,165,165.07,2.06
1340,6.71,1176,476,26.57,1.94
1341,6.40,897,499,51.34,2.00
1342,12.21,889,510,55.01,2.09
1343,6.40,1059,840,128.66,1.94
1344,1.41,1115,530,135.00,1.00
1345,4.24,1120,536,135.00,1.41
1346,5.00,1180,116,53.13,1.94
1347,9.22,1251,308,139.40,2.00
1348,15.23,1239,840,113.20,2.11
1349,21.59,653,633,76.61,1.96
1350,9.43,879,275,122.01,1.79
1351,1.41,1256,237,135.00,1.00
1352,7.62,1356,1223,66.80,1.90
1353,5.39,1364,1022,111.80,1.94
1354,13.00,552,950,157.38,1.90
1355,2.24,635,203,153.43,1.00
1356,12.65,690,1489,71.57,1.90
1357,6.32,800,1339,71.57,1.96
1358,4.47,1016,1297,63.43,1.79
1359,10.77,1047,342,158.20,2.11
1360,3.61,1119,417,123.69,1.79
1361,1.41,1431,196,135.00,1.00
1362,4.47,1425,200,26.57,1.90
1363,7.07,645,882,135.00,1.41
1364,13.45,1188,324,131.99,2.05
1365,8.49,1381,1098,45.00,1.41
1366,6.40,413,808,38.66,2.00
1367,19.21,579,1428,51.34,2.03
1368,4.12,641,102,165.96,1.00
1369,1.41,688,94,135.00,1.00
1370,14.76,847,743,28.30,1.79
1371,21.47,1013,1051,62.24,1.79
1372,20.00,1050,215,126.87,2.00
1373,14.76,1131,210,28.30,1.79
1374,19.42,1148,249,34.51,2.13
1375,1.41,596,1302,135.00,1.00
1376,9.22,604,1304,167.47,1.96
1377,18.44,658,165,77.47,1.97
1378,11.40,774,1399,15.26,1.96
1379,4.47,937,864,26.57,1.90
1380,2.24,932,863,153.43,1.00
1381,12.37,1143,1336,14.04,1.97
1382,10.20,1261,711,101.31,1.96
1383,3.61,484,861,56.31,1.79
1384,6.40,567,516,38.66,1.94
1385,1.41,566,1324,135.00,1.00
1386,10.00,591,1239,143.13,1.94
1387,10.82,626,447,56.31,2.06
1388,1.41,625,448,135.00,1.00
1389,1.41,624,450,135.00,1.00
1390,2.24,915,510,153.43,1.00
1391,4.47,904,516,26.57,1.79
1392,7.81,1146,791,39.81,2.03
1393,10.63,1183,724,131.19,2.06
1394,3.61,1188,858,123.69,1.79
1395,11.66,1192,864,120.96,2.12
1396,3.16,491,1321,108.43,1.00
1397,20.62,717,558,104.04,2.06
1398,6.71,885,1179,63.43,1.90
1399,10.77,881,1193,68.20,1.90
1400,6.32,829,1544,71.57,1.90
1401,5.39,1419,278,21.80,1.90
1402,12.81,853,507,38.66,2.03
1403,2.83,1089,881,135.00,1.41
1404,1.41,1196,339,135.00,1.00
1405,9.43,1190,352,57.99,1.79
1406,21.54,619,1445,21.80,2.11
1407,21.54,809,297,158.20,2.11
1408,5.39,947,395,68.20,1.90
1409,9.90,960,1110,45.00,1.41
1410,17.72,1067,488,73.61,2.06
1411,14.04,882,373,175.91,1.00
1412,21.38,1160,1000,169.22,2.05
1413,8.25,1334,1067,75.96,1.97
1414,21.21,699,1033,45.00,1.41
1415,9.49,445,1322,161.57,1.96
1416,3.61,532,1268,146.31,1.79
1417,10.63,578,1271,41.19,2.03
1418,1.41,650,1208,135.00,1.00
1419,8.25,804,502,165.96,1.96
1420,8.94,890,311,116.57,1.79
1421,7.28,971,1380,74.05,1.94
1422,5.39,1023,178,158.20,1.90
1423,21.19,1193,302,109.29,2.11
1424,6.40,1348,1154,128.66,1.94
1425,4.47,909,43,63.43,1.90
1426,7.28,504,1215,15.95,1.96
1427,8.25,811,1055,75.96,1.96
1428,4.12,1034,175,104.04,1.00
1429,4.47,1057,1545,153.43,1.90
1430,11.18,1321,880,10.30,1.99
1431,13.34,657,1403,12.99,1.96
1432,4.12,723,1110,104.04,1.00
1433,9.22,988,782,102.53,1.98
1434,6.08,743,1429,170.54,1.00
1435,2.24,750,1429,153.43,1.00
1436,19.85,724,657,49.09,2.07
1437,1.41,830,682,135.00,1.00
1438,7.21,949,497,123.69,2.06
1439,2.83,1071,822,135.00,1.41
1440,7.07,1076,828,135.00,1.41
1441,8.49,1080,195,135.00,1.41
1442,7.07,1087,202,135.00,1.41
1443,7.07,1157,157,45.00,1.41
1444,1.41,1175,456,135.00,1.00
1445,7.62,535,1214,23.20,1.90
1446,5.83,539,1254,149.04,1.79
1447,12.65,630,208,108.43,1.94
1448,1.41,634,221,135.00,1.00
1449,1.41,635,225,135.00,1.00
1450,11.18,706,1332,10.30,1.98
1451,4.12,975,520,104.04,1.00
1452,2.24,1116,1453,153.43,1.00
1453,20.10,801,1257,84.29,1.99
1454,16.28,580,1393,137.49,2.05
1455,12.04,592,200,131.63,2.07
1456,21.93,798,243,136.85,2.07
1457,7.07,897,585,45.00,1.41
1458,1.41,886,594,135.00,1.00
1459,8.49,1145,1005,45.00,1.41
1460,21.93,1200,1054,136.85,2.07
1461,2.83,1210,1138,135.00,1.41
1462,7.07,1080,1313,135.00,1.41
