 ,Feret,FeretX,FeretY,FeretAngle,MinFeret
756,4.12,159,740,165.96,1.00
757,14.32,493,524,77.91,1.98
758,1.41,695,527,135.00,1.00
759,13.60,701,532,143.97,2.00
760,13.60,841,705,143.97,2.00
761,19.10,853,771,42.88,2.07
762,1.41,13,21,135.00,1.00
763,8.54,987,756,20.56,1.90
764,7.62,1114,898,113.20,1.90
765,5.83,1276,1145,149.04,1.90
766,12.04,667,677,94.76,1.00
767,22.63,653,651,45.00,1.41
768,12.65,628,599,71.57,1.94
769,1.41,544,701,135.00,1.00
770,3.61,805,729,56.31,1.79
771,1.41,1438,579,135.00,1.00
772,6.71,1434,589,63.43,1.79
773,8.60,916,899,35.54,2.00
774,11.18,1134,589,79.70,1.97
775,7.81,304,666,39.81,2.00
776,11.40,375,519,52.13,2.00
777,11.40,788,779,127.87,2.00
778,8.49,796,639,135.00,1.41
779,2.83,1239,1007,45.00,1.41
780,4.24,1235,1011,45.00,1.41
781,2.83,1263,1159,135.00,1.41
782,17.80,1265,663,141.84,2.00
783,4.24,1309,1092,135.00,1.41
784,3.16,0,19,161.57,1.00
785,7.07,6,20,171.87,1.00
786,12.17,292,490,9.46,1.98
787,9.49,1435,898,71.57,1.94
788,9.22,1201,373,77.47,1.98
789,14.87,879,846,137.73,2.06
790,9.85,947,790,113.96,2.04
791,7.62,1362,826,23.20,1.90
792,2.24,1359,826,153.43,1.00
793,20.02,536,661,92.86,1.00
794,13.04,834,716,57.53,2.11
795,8.60,1384,1045,144.46,1.94
796,1.41,1395,1053,135.00,1.00
797,2.83,1397,1054,135.00,1.41
798,6.08,7,92,170.54,1.00
799,10.63,290,492,48.81,2.00
800,2.83,299,503,45.00,1.41
801,17.03,1549,755,40.24,2.07
802,7.62,618,895,66.80,1.94
803,6.71,1247,548,153.43,1.94
804,2.24,1306,1094,153.43,1.00
805,2.83,1380,413,45.00,1.41
806,8.54,431,717,159.44,1.94
807,5.39,442,720,158.20,1.90
808,5.39,747,456,158.20,1.94
809,15.52,784,652,75.07,1.94
810,5.39,1272,582,68.20,1.90
811,4.12,1268,575,165.96,1.00
812,5.39,682,816,111.80,1.90
813,16.64,729,866,147.26,2.12
814,6.40,739,870,128.66,1.94
815,6.32,805,809,18.43,1.94
816,4.47,957,887,116.57,1.79
817,3.61,961,899,123.69,1.79
818,17.03,575,554,176.63,1.00
819,15.30,652,672,168.69,1.99
820,3.16,1454,584,161.57,1.00
821,7.28,579,367,164.05,1.94
822,2.24,592,369,153.43,1.00
823,5.39,1400,1001,68.20,1.94
824,1.41,1206,565,135.00,1.00
825,5.66,741,875,45.00,1.41
826,3.61,1228,574,123.69,1.79
827,3.61,1374,946,123.69,1.79
828,4.47,1379,955,116.57,1.79
829,10.77,1664,724,158.20,2.04
830,4.47,971,1012,63.43,1.79
831,11.66,790,764,59.04,2.06
832,10.82,661,761,146.31,2.06
833,6.40,974,429,38.66,2.00
834,4.24,1374,949,45.00,1.41
835,2.24,266,569,116.57,1.00
836,10.05,266,573,95.71,1.00
837,20.02,622,443,177.14,1.00
838,7.28,646,870,15.95,1.97
839,6.08,639,870,170.54,1.00
840,3.16,1003,863,108.43,1.00
841,12.17,1283,652,9.46,1.98
842,1.41,1281,652,135.00,1.00
843,7.81,810,714,50.19,2.00
844,20.25,374,532,20.22,1.90
845,5.83,912,544,149.04,1.79
846,8.54,1449,912,159.44,1.90
847,4.47,237,720,26.57,1.79
848,5.83,961,892,59.04,1.94
849,2.83,955,900,45.00,1.41
850,1.41,1382,201,135.00,1.00
851,11.40,827,679,127.87,2.09
852,7.28,975,858,105.95,1.94
853,6.32,1506,978,71.57,1.90
854,6.40,1122,586,128.66,1.94
855,1.41,1233,576,135.00,1.00
856,5.39,462,596,68.20,1.90
857,9.49,679,688,71.57,1.94
858,4.47,1042,248,116.57,1.79
859,4.47,1267,489,153.43,1.90
860,18.25,1294,668,80.54,1.99
861,12.37,1361,814,104.04,1.99
862,3.16,165,471,108.43,1.00
863,2.24,164,476,116.57,1.00
864,3.16,164,609,108.43,1.00
865,13.60,164,613,107.10,2.06
866,14.32,543,599,102.09,1.99
867,8.25,576,527,14.04,1.96
868,10.44,564,530,16.70,1.96
869,17.26,882,714,169.99,1.99
870,6.71,1255,231,153.43,2.04
871,2.24,1033,247,116.57,1.00
872,3.61,1270,567,123.69,1.79
873,2.24,1276,578,116.57,1.00
874,7.62,1586,938,66.80,1.94
875,14.76,534,529,118.30,1.79
876,3.61,526,520,146.31,1.79
877,7.21,606,583,123.69,1.94
878,7.81,611,591,129.81,2.00
879,8.49,611,596,45.00,1.41
880,6.40,1111,589,51.34,1.94
881,15.00,1341,816,126.87,2.13
882,19.65,690,672,104.74,1.96
883,3.61,1432,970,123.69,1.79
884,3.16,242,704,108.43,1.00
885,9.90,990,824,45.00,1.41
886,17.20,950,604,125.54,2.09
887,12.17,331,530,99.46,1.97
888,5.39,432,516,68.20,1.90
889,9.85,428,526,66.04,2.04
890,13.00,17,111,67.38,2.11
891,8.54,165,488,159.44,2.04
892,7.62,1216,1173,66.80,2.04
893,21.95,585,669,59.93,2.14
894,21.95,923,1003,30.07,2.14
895,8.60,619,501,54.46,2.06
896,13.04,747,558,57.53,2.14
897,6.32,598,821,161.57,1.90
898,12.37,630,889,104.04,1.99
899,5.10,847,638,101.31,1.00
900,18.25,862,792,170.54,1.99
901,6.40,248,455,38.66,1.94
902,20.10,102,387,174.29,1.99
903,3.61,1228,995,56.31,1.79
904,4.12,1226,1002,104.04,1.00
905,7.28,1238,1101,164.05,1.94
906,5.83,1239,580,59.04,1.79
907,3.61,1372,896,56.31,1.79
908,10.30,1614,770,150.95,1.79
909,15.81,546,630,145.30,2.13
910,3.61,744,441,146.31,1.79
911,5.00,753,447,143.13,1.94
912,13.45,1011,418,138.01,2.05
913,1.41,1256,1016,135.00,1.00
914,8.60,1248,1023,35.54,2.00
915,5.66,989,724,135.00,1.41
916,2.83,1099,925,45.00,1.41
917,15.62,1206,804,50.19,2.07
918,6.32,504,889,18.43,1.90
919,21.02,540,657,177.27,1.00
920,5.39,845,654,111.80,1.94
921,1.41,842,646,135.00,1.00
922,2.24,854,648,153.43,1.00
923,7.07,1138,757,171.87,1.00
924,7.28,1251,587,15.95,1.97
925,4.12,1260,585,165.96,1.00
926,9.22,1281,411,12.53,1.97
927,14.32,1065,322,167.91,1.98
928,6.32,1080,324,161.57,1.94
929,21.02,104,422,154.65,2.13
930,21.02,385,603,64.65,2.13
931,5.00,581,370,53.13,1.79
932,3.61,606,890,123.69,1.79
933,3.61,616,579,146.31,1.79
934,15.30,906,888,11.31,1.96
935,2.24,1111,787,116.57,1.00
936,3.61,1116,798,123.69,1.79
937,12.08,1259,573,114.44,2.04
938,17.09,985,764,159.44,2.11
939,1.41,184,727,135.00,1.00
940,5.00,441,708,143.13,1.94
941,6.40,481,398,141.34,1.94
942,2.83,586,686,135.00,1.41
943,16.28,589,689,132.51,2.07
944,21.93,651,519,133.15,2.07
945,19.10,988,781,47.12,2.07
946,6.40,1244,726,38.66,1.94
947,8.60,1280,653,125.54,1.94
948,6.40,1287,664,128.66,1.94
949,2.83,1320,819,45.00,1.41
950,13.15,696,546,8.75,1.99
951,13.15,1154,562,171.25,1.99
952,14.14,1250,586,81.87,1.98
953,7.07,589,370,135.00,1.41
954,12.73,697,561,45.00,1.41
955,11.70,915,769,70.02,2.06
956,8.94,928,614,63.43,1.90
957,8.54,925,625,69.44,1.90
958,8.06,1469,587,97.13,1.00
959,3.16,1470,597,108.43,1.00
960,6.08,578,623,99.46,1.00
961,1.41,1077,1075,135.00,1.00
962,20.59,91,360,60.95,1.79
963,5.00,808,803,143.13,1.79
964,5.83,842,833,149.04,1.79
965,4.12,1250,734,165.96,1.00
966,8.25,897,964,75.96,1.94
967,10.44,953,857,106.70,1.96
968,7.28,963,866,74.05,1.96
969,1.41,1074,1073,135.00,1.00
970,4.24,645,855,45.00,1.41
971,10.63,635,866,48.81,2.05
972,7.81,228,526,140.19,2.00
973,18.60,694,691,36.25,2.00
974,1.41,1130,789,135.00,1.00
975,15.00,1479,244,143.13,2.00
976,5.00,1108,940,126.87,1.94
977,10.05,229,519,174.29,1.00
978,11.18,579,771,79.70,1.98
979,8.25,673,840,14.04,1.96
980,16.28,1154,658,79.38,1.99
981,4.12,248,484,104.04,1.00
982,2.24,248,491,116.57,1.00
983,3.16,1033,801,161.57,1.00
984,10.05,1689,855,95.71,1.00
985,9.49,42,585,71.57,1.97
986,2.24,568,213,116.57,1.00
987,4.12,940,182,104.04,1.00
988,2.24,940,190,116.57,1.00
989,13.34,829,236,12.99,1.96
990,4.12,893,180,104.04,1.00
991,5.83,838,200,120.96,1.79
992,17.03,806,199,176.63,1.00
993,1.41,924,149,135.00,1.00
994,5.66,872,187,135.00,1.41
995,5.39,823,208,68.20,1.90
996,4.24,770,92,45.00,1.41
997,4.12,812,57,165.96,1.00
998,1.41,863,194,135.00,1.00
999,3.61,860,205,56.31,1.79
1000,3.61,862,202,123.69,1.79
1001,3.61,856,376,56.31,1.79
1002,4.47,1482,44,63.43,1.90
1003,6.08,1262,74,99.46,1.00
1004,7.21,1318,51,123.69,2.00
1005,3.61,1365,19,56.31,1.79
1006,3.61,1358,31,56.31,1.79
1007,8.94,1351,45,63.43,2.04
1008,5.83,1288,64,120.96,1.79
1009,8.60,1294,74,125.54,1.94
1010,7.28,1230,82,74.05,1.96
1011,19.10,1350,41,47.12,2.07
1012,6.08,1214,71,99.46,1.00
1013,13.45,1364,27,131.99,2.05
1014,5.10,1295,63,101.31,1.00
1015,4.12,1294,74,104.04,1.00
1016,2.83,1383,58,135.00,1.41
1017,3.61,1386,62,123.69,1.79
1018,2.24,1348,37,116.57,1.00
1019,4.47,1404,51,63.43,1.90
1020,2.24,1281,72,153.43,1.00
1021,4.12,1293,74,165.96,1.00
1022,5.10,1409,46,101.31,1.00
1023,1.41,1408,56,135.00,1.00
1024,12.04,1393,49,94.76,1.00
1025,7.07,1230,75,98.13,1.00
1026,7.07,1517,501,98.13,1.00
1027,4.12,1603,125,104.04,1.00
1028,3.61,1509,122,56.31,1.79
1029,14.56,1527,115,105.95,1.94
1030,4.12,1583,937,104.04,1.00
1031,4.12,1585,950,104.04,1.00
1032,1.41,1655,510,135.00,1.00
1033,9.43,1626,559,147.99,1.79
1034,2.83,1664,472,135.00,1.41
1035,7.62,1632,506,113.20,1.94
1036,11.40,1635,516,105.26,1.94
1037,13.45,1647,496,138.01,2.05
1038,15.81,1651,529,55.30,2.12
1039,5.00,1635,518,143.13,1.79
1040,8.60,1643,523,144.46,1.94
1041,6.40,1601,591,128.66,1.94
1042,3.61,1629,527,56.31,1.79
1043,5.00,1623,535,53.13,1.79
1044,4.24,1634,520,45.00,1.41
1045,4.24,1622,533,45.00,1.41
1046,10.30,1606,575,119.05,1.79
1047,14.32,1784,913,167.91,1.97
1048,21.84,1763,1103,164.05,1.94
1049,12.04,1780,1029,175.24,1.00
1050,10.05,1773,1151,174.29,1.00
1051,3.16,1791,1151,161.57,1.00
1052,10.05,1773,1151,174.29,1.00
1053,3.16,1791,1151,161.57,1.00
1054,21.38,1769,1070,169.22,2.05
1055,12.37,1784,968,14.04,1.98
1056,3.61,1777,969,33.69,1.79
1057,20.22,1763,993,8.53,1.99
1058,21.19,1775,991,160.71,2.11
1059,21.21,1760,967,8.13,1.99
1060,21.02,1766,1104,177.27,1.00
1061,10.82,1760,1038,33.69,2.09
1062,12.81,1762,1006,128.66,2.03
1063,1.41,1771,1018,135.00,1.00
1064,13.60,1778,986,72.90,1.94
1065,2.24,1777,988,116.57,1.00
1066,22.36,1770,1130,26.57,1.79
1067,5.00,1780,1044,53.13,1.79
1068,15.00,1771,1057,53.13,2.09
1069,21.38,1774,942,100.78,2.05
1070,5.00,1747,609,126.87,1.94
1071,11.66,1763,47,149.04,1.79
1072,9.85,1785,45,23.96,2.10
1073,8.06,1774,50,29.74,1.79
1074,1.41,1769,53,135.00,1.00
1075,1.41,1767,41,135.00,1.00
1076,4.47,1773,44,153.43,1.79
1077,12.53,1766,52,28.61,1.79
