 ,Feret,FeretX,FeretY,FeretAngle,MinFeret
750,4.47,970,983,26.57,1.90
751,1.41,249,737,135.00,1.00
752,9.22,1688,1072,40.60,2.05
753,4.12,1390,1033,165.96,1.00
754,10.20,1533,1197,78.69,1.99
755,21.47,169,438,27.76,1.79
756,6.71,58,666,116.57,1.79
757,1.41,64,679,135.00,1.00
758,4.47,79,687,153.43,1.79
759,6.71,767,745,63.43,1.79
760,1.41,373,684,135.00,1.00
761,19.85,531,680,139.09,2.07
762,5.66,1466,1028,135.00,1.41
763,5.00,1471,1033,143.13,1.94
764,7.81,1506,957,50.19,1.94
765,9.49,276,445,161.57,1.96
766,12.17,1291,1157,80.54,1.99
767,8.06,1399,993,97.13,1.00
768,18.68,523,754,15.52,2.06
769,19.31,137,579,158.75,2.11
770,13.00,1475,1013,112.62,2.11
771,3.61,1481,1029,123.69,1.79
772,20.88,1626,879,73.30,1.94
773,1.41,699,977,135.00,1.00
774,4.24,730,1105,135.00,1.41
775,8.06,249,440,97.13,1.00
776,1.41,250,452,135.00,1.00
777,5.10,420,855,101.31,1.00
778,1.41,1549,955,135.00,1.00
779,11.31,429,851,135.00,1.41
780,2.24,1719,1142,116.57,1.00
781,4.12,1719,1148,104.04,1.00
782,15.81,281,674,161.57,1.94
783,7.28,758,908,105.95,1.94
784,10.82,965,648,123.69,2.06
785,2.83,1109,1136,135.00,1.41
786,1.41,263,453,135.00,1.00
787,12.53,267,455,151.39,1.79
788,2.24,1225,847,116.57,1.00
789,1.41,1226,850,135.00,1.00
790,3.61,1232,863,123.69,1.79
791,6.08,968,905,170.54,1.00
792,9.22,1241,972,102.53,1.97
793,7.21,272,681,56.31,1.94
794,5.00,511,1032,143.13,1.79
795,1.41,666,1162,135.00,1.00
796,12.37,1124,949,75.96,1.94
797,20.10,1532,635,174.29,1.99
798,5.00,670,1027,126.87,1.79
799,12.08,820,910,65.56,2.04
800,18.79,1639,892,115.20,2.15
801,3.61,76,606,33.69,1.79
802,20.02,888,945,177.14,1.00
803,1.41,250,732,135.00,1.00
804,13.60,554,663,143.97,2.12
805,8.60,1597,847,35.54,1.94
806,20.40,1316,659,78.69,2.05
807,7.07,173,415,135.00,1.41
808,3.61,179,421,146.31,1.79
809,4.24,185,426,135.00,1.41
810,9.22,1044,877,130.60,2.00
811,20.52,1773,903,136.97,2.07
812,3.16,231,738,108.43,1.00
813,2.24,229,749,116.57,1.00
814,20.25,1739,930,159.78,1.90
815,5.39,380,692,158.20,1.90
816,9.49,998,866,161.57,1.90
817,2.24,1491,958,116.57,1.00
818,3.61,228,443,56.31,1.79
819,2.24,459,738,116.57,1.00
820,12.53,450,757,61.39,1.79
821,9.43,936,1026,147.99,1.79
822,12.53,1256,652,28.61,1.79
823,6.32,289,694,161.57,1.90
824,20.10,688,936,174.29,1.99
825,15.13,751,1122,82.41,1.99
826,15.13,899,965,172.41,1.99
827,8.25,1138,840,75.96,1.98
828,17.12,1766,1091,6.71,1.99
829,2.83,225,739,135.00,1.41
830,4.24,233,747,135.00,1.41
831,7.07,307,657,135.00,1.41
832,20.00,724,858,36.87,2.00
833,11.31,852,664,45.00,1.41
834,17.80,960,909,128.16,2.00
835,3.16,449,467,108.43,1.00
836,2.24,864,884,116.57,1.00
837,1.41,865,887,135.00,1.00
838,11.40,866,893,105.26,1.96
839,8.25,903,986,14.04,1.94
840,20.62,462,739,112.83,2.15
841,2.24,187,426,116.57,1.00
842,13.04,1239,937,94.40,1.00
843,16.03,1258,978,93.58,1.00
844,3.61,511,1029,33.69,1.79
845,4.12,878,882,104.04,1.00
846,4.12,878,899,104.04,1.00
847,2.24,1567,1183,116.57,1.00
848,9.06,1567,1191,96.34,1.00
849,1.41,63,679,135.00,1.00
850,11.40,499,872,15.26,1.98
851,11.18,992,876,153.43,2.04
852,2.83,1347,1088,45.00,1.41
853,2.83,1337,1095,45.00,1.41
854,8.06,396,501,60.26,2.06
855,12.04,566,581,138.37,2.06
856,5.66,1147,840,45.00,1.41
857,15.30,430,506,78.69,1.99
858,10.20,563,890,11.31,1.99
859,1.41,324,454,135.00,1.00
860,12.04,311,469,48.37,2.06
861,1.41,1579,1003,135.00,1.00
862,5.39,155,833,111.80,1.90
863,16.49,1242,980,14.04,1.94
864,7.28,1378,985,74.05,1.94
865,6.32,1744,1107,161.57,1.94
866,9.22,46,261,167.47,1.98
867,4.47,750,810,116.57,1.79
868,9.43,1738,903,57.99,1.79
869,15.00,560,800,36.87,2.09
870,21.02,481,732,177.27,1.00
871,9.06,855,671,173.66,1.00
872,1.41,211,439,135.00,1.00
873,7.07,199,452,45.00,1.41
874,1.41,458,993,135.00,1.00
875,4.24,1410,1001,45.00,1.41
876,5.10,174,386,101.31,1.00
877,3.16,217,455,161.57,1.00
878,17.46,649,736,76.76,2.05
879,3.16,902,1019,161.57,1.00
880,4.12,893,1020,165.96,1.00
881,1.41,1574,690,135.00,1.00
882,14.32,269,481,65.22,2.13
883,14.21,820,1003,129.29,2.00
884,15.00,65,329,143.13,2.00
885,4.24,1337,1087,135.00,1.41
886,2.24,281,659,153.43,1.00
887,19.10,300,588,83.99,1.99
888,20.10,493,707,174.29,1.99
889,2.24,1056,701,153.43,1.00
890,9.06,1787,677,173.66,1.00
891,12.65,417,494,18.43,2.06
892,13.60,651,1036,162.90,2.06
893,2.24,1623,1129,153.43,1.00
894,9.06,591,861,96.34,1.00
895,7.81,740,1114,50.19,2.00
896,3.61,1543,1066,123.69,1.79
897,11.40,401,704,15.26,1.96
898,11.40,692,943,74.74,1.96
899,8.25,690,953,75.96,1.96
900,5.00,996,1088,36.87,1.94
901,11.18,41,323,100.30,1.98
902,14.14,927,1028,98.13,1.99
903,8.06,976,894,97.13,1.00
904,3.16,1329,814,108.43,1.00
905,14.14,1399,646,81.87,1.99
906,8.06,1637,757,97.13,1.00
907,5.10,1750,907,168.69,1.00
908,21.02,480,678,177.27,1.00
909,3.16,157,911,161.57,1.00
910,1.41,292,957,135.00,1.00
911,5.10,263,965,101.31,1.00
912,5.00,247,962,126.87,1.79
913,1.41,265,940,135.00,1.00
914,5.00,588,323,36.87,1.79
915,1.41,645,368,135.00,1.00
916,2.24,632,373,153.43,1.00
917,10.63,645,367,131.19,2.00
918,5.39,590,278,111.80,1.94
919,2.24,587,346,153.43,1.00
920,2.24,660,350,153.43,1.00
921,10.82,646,360,33.69,2.06
922,1.41,578,294,135.00,1.00
923,5.83,600,271,30.96,1.79
924,5.00,571,282,53.13,1.94
925,5.39,675,508,68.20,1.90
926,3.61,674,513,56.31,1.79
927,1.41,693,494,135.00,1.00
928,5.83,656,498,149.04,1.79
929,1.41,584,440,135.00,1.00
930,1.41,582,442,135.00,1.00
931,6.40,573,450,38.66,1.94
932,4.24,595,445,135.00,1.41
933,8.25,632,434,14.04,1.96
934,2.24,583,458,153.43,1.00
935,5.10,591,458,168.69,1.00
936,10.82,632,445,146.31,1.94
937,5.10,655,498,168.69,1.00
938,8.25,929,530,75.96,1.96
939,6.32,1012,285,71.57,1.90
940,5.83,1394,418,59.04,1.90
941,1.41,1382,285,135.00,1.00
942,4.12,859,468,104.04,1.00
943,3.16,1380,556,108.43,1.00
944,5.39,1419,347,21.80,1.90
945,1.41,1415,348,135.00,1.00
946,8.06,1079,452,60.26,1.79
947,3.61,1223,503,56.31,1.79
948,7.21,849,303,146.31,1.94
949,3.61,1379,457,56.31,1.79
950,11.40,908,260,105.26,1.94
951,4.24,1336,240,45.00,1.41
952,12.37,1321,572,75.96,1.96
953,1.41,807,423,135.00,1.00
954,1.41,1324,498,135.00,1.00
955,2.83,1328,502,135.00,1.41
956,8.60,1104,344,54.46,2.00
957,3.61,749,413,56.31,1.79
958,1.41,747,416,135.00,1.00
959,2.24,746,418,116.57,1.00
960,8.94,742,429,63.43,1.79
961,8.54,922,443,110.56,1.90
962,13.34,772,454,12.99,1.96
963,17.80,932,343,141.84,2.00
964,1.41,743,335,135.00,1.00
965,9.90,749,340,135.00,1.41
966,10.77,768,298,158.20,2.11
967,2.24,779,302,153.43,1.00
968,20.88,754,374,73.30,1.94
969,9.85,803,391,113.96,2.04
970,1.41,809,405,135.00,1.00
971,20.62,773,298,140.91,2.11
972,8.06,811,264,150.26,2.06
973,8.60,762,405,54.46,1.94
974,8.60,756,415,54.46,1.94
975,1.41,909,391,135.00,1.00
976,1.41,1498,483,135.00,1.00
977,11.66,828,435,149.04,1.79
978,16.12,725,398,150.26,2.14
979,18.03,767,390,19.44,2.11
980,10.77,795,464,111.80,2.11
981,1.41,1324,498,135.00,1.00
982,2.83,1328,502,135.00,1.41
983,9.43,877,306,32.01,1.79
984,9.22,841,264,49.40,2.00
985,21.40,1070,314,37.41,2.00
986,3.61,1252,534,33.69,1.79
987,14.14,808,524,81.87,1.99
988,3.61,1039,444,146.31,1.79
989,7.81,982,453,50.19,2.00
990,14.56,971,393,74.05,1.94
991,10.30,856,340,60.95,1.79
992,8.06,852,349,60.26,1.79
993,10.05,1285,547,95.71,1.00
994,1.41,1285,564,135.00,1.00
995,22.20,873,327,144.16,2.13
996,1.41,859,362,135.00,1.00
997,15.52,864,363,165.07,2.06
998,4.47,1454,567,63.43,1.90
999,2.83,801,141,45.00,1.41
1000,12.37,1436,410,14.04,1.97
1001,18.60,835,535,53.75,2.13
1002,21.47,849,391,152.24,1.79
1003,6.08,840,556,99.46,1.00
1004,19.03,807,199,176.99,1.00
1005,8.54,1507,549,110.56,1.96
1006,3.61,863,231,33.69,1.79
1007,1.41,1498,483,135.00,1.00
1008,5.00,1436,411,36.87,1.79
1009,18.38,1453,459,45.00,1.41
1010,10.63,1038,425,48.81,2.03
1011,9.90,1080,261,135.00,1.41
1012,1.41,1089,270,135.00,1.00
1013,1.41,1091,272,135.00,1.00
1014,13.93,934,383,68.96,2.11
1015,6.71,959,271,63.43,1.79
1016,12.65,868,258,18.43,1.94
1017,5.10,1292,541,168.69,1.00
1018,2.24,1302,542,153.43,1.00
1019,2.83,939,381,135.00,1.41
1020,8.60,947,391,125.54,2.00
1021,13.04,927,386,32.47,2.06
1022,6.08,936,409,170.54,1.00
1023,20.59,749,346,119.05,1.79
1024,5.00,1471,478,36.87,1.94
1025,7.21,1027,482,56.31,1.79
1026,21.26,1034,301,138.81,2.07
1027,20.62,850,386,67.17,2.15
1028,2.24,989,314,116.57,1.00
1029,1.41,794,473,135.00,1.00
1030,3.61,788,489,56.31,1.79
1031,9.85,921,425,66.04,2.04
1032,2.24,1481,559,116.57,1.00
1033,8.94,1018,411,63.43,2.04
1034,16.12,820,499,29.74,2.14
1035,18.38,964,319,112.38,2.11
1036,12.37,1436,410,14.04,1.97
1037,20.10,756,335,174.29,1.99
1038,11.70,1138,361,70.02,1.90
1039,7.62,1308,524,113.20,2.04
1040,7.28,849,548,15.95,1.97
1041,10.05,1285,547,95.71,1.00
1042,1.41,1285,564,135.00,1.00
1043,14.21,996,401,50.71,2.00
1044,8.49,828,373,135.00,1.41
1045,4.24,837,381,135.00,1.41
1046,8.54,816,173,159.44,1.94
1047,1.41,825,176,135.00,1.00
1048,11.31,831,428,135.00,1.41
1049,4.47,1263,555,63.43,1.90
1050,13.89,938,433,30.26,2.11
1051,6.32,960,228,18.43,1.96
1052,4.47,1025,312,63.43,1.79
1053,6.40,941,270,141.34,2.00
1054,22.47,758,362,20.85,2.14
1055,2.24,1001,410,153.43,1.00
1056,4.12,942,269,165.96,1.00
1057,7.21,1447,434,33.69,1.79
1058,10.30,1434,440,29.05,1.79
1059,6.71,1527,544,153.43,2.04
1060,20.25,864,287,69.78,1.90
1061,6.08,854,206,170.54,1.00
1062,18.38,1056,288,112.38,2.11
1063,5.66,813,485,135.00,1.41
1064,1.41,1064,279,135.00,1.00
1065,5.00,1072,285,143.13,1.94
1066,8.94,839,414,153.43,2.10
1067,12.08,1430,387,24.44,2.04
1068,7.21,968,245,56.31,1.79
1069,2.83,1430,388,135.00,1.41
1070,6.32,1420,559,108.43,1.94
1071,17.72,805,208,106.39,1.96
1072,2.83,835,236,135.00,1.41
1073,9.49,952,429,108.43,1.96
1074,7.81,796,496,140.19,1.94
1075,1.41,782,223,135.00,1.00
1076,18.44,774,411,167.47,1.97
1077,7.62,811,488,113.20,2.04
1078,5.39,990,316,68.20,1.94
1079,20.62,835,495,104.04,2.06
1080,19.10,722,399,137.12,2.06
1081,4.24,770,418,135.00,1.41
1082,6.40,777,428,128.66,1.94
1083,7.07,893,456,135.00,1.41
1084,8.25,955,235,104.04,1.94
1085,19.31,819,455,111.25,1.90
1086,11.40,814,482,15.26,1.96
1087,7.07,945,246,171.87,1.00
1088,12.37,824,449,14.04,1.99
1089,1.41,736,362,135.00,1.00
1090,6.40,731,388,128.66,1.94
1091,8.06,1431,565,60.26,1.79
1092,7.81,1437,432,129.81,2.00
1093,4.47,819,509,153.43,1.90
1094,1.41,824,510,135.00,1.00
1095,14.56,826,510,164.05,1.96
1096,17.80,871,270,141.84,2.00
1097,7.21,740,259,123.69,2.00
1098,7.21,740,259,123.69,2.00
1099,1.41,1061,169,135.00,1.00
1100,3.61,1281,295,56.31,1.79
1101,8.25,1659,1200,75.96,1.94
1102,1.41,1776,222,135.00,1.00
1103,5.66,1768,229,45.00,1.41
1104,1.41,1760,233,135.00,1.00
1105,2.83,1743,134,45.00,1.41
1106,2.24,1798,240,153.43,1.00
1107,4.12,1723,30,165.96,1.00
1108,5.66,1768,228,45.00,1.41
1109,1.41,1761,233,135.00,1.00
1110,5.00,1749,172,36.87,1.79
1111,8.06,1741,176,29.74,1.79
1112,1.41,1730,83,135.00,1.00
1113,1.41,1776,190,135.00,1.00
1114,2.24,1783,230,116.57,1.00
1115,6.71,1744,142,63.43,1.90
1116,4.47,1733,132,26.57,1.79
1117,3.61,1729,9,56.31,1.79
1118,5.39,1731,132,68.20,1.90
1119,6.32,1794,257,161.57,1.94
1120,2.24,1759,213,153.43,1.00
1121,4.12,1769,213,165.96,1.00
1122,4.47,1718,70,153.43,1.90
1123,12.17,1788,224,170.54,1.98
1124,3.61,1713,17,123.69,1.79
1125,5.10,1789,129,101.31,1.00
1126,2.24,1788,142,116.57,1.00
1127,5.10,1789,129,101.31,1.00
1128,2.24,1788,142,116.57,1.00
